date,samp_session,id,treatment,series_temp,age,temp,prior_temp,lnmass,z_lnmass,lnmr
1/7/2018,9,ld0503,29,ld0503_9_28,173,28,NA,-1.265848208,0.852394921,-6.441680558
1/7/2018,9,ld0503,29,ld0503_9_30,173,30,NA,-1.265848208,0.852394921,-6.472498783
1/7/2018,9,ld0503,29,ld0503_9_30,173,30,NA,-1.265848208,0.852394921,-6.274591123
1/7/2018,9,ld0507,23,ld0507_9_30,173,30,NA,-1.197328262,1.183274841,-6.371106066
1/7/2018,9,ld0507,23,ld0507_9_30,173,30,NA,-1.197328262,1.183274841,-6.091028593
1/7/2018,9,ld0507,23,ld0507_9_26,173,26,NA,-1.197328262,1.183274841,-6.557906432
1/7/2018,9,ld0507,23,ld0507_9_26,173,26,NA,-1.197328262,1.183274841,-6.376760654
1/7/2018,9,ld0512,29,ld0512_9_30,167,30,NA,-1.197328262,1.183274841,-6.013421531
1/7/2018,9,ld0512,29,ld0512_9_30,167,30,NA,-1.197328262,1.183274841,-6.139055689
1/7/2018,9,ld0512,29,ld0512_9_26,167,26,NA,-1.197328262,1.183274841,-6.919124161
1/7/2018,9,ld0512,29,ld0512_9_26,167,26,NA,-1.197328262,1.183274841,-6.58289286
1/7/2018,9,ld0513,23,ld0513_9_30,166,30,NA,-1.210661792,1.118887785,-6.151663985
1/7/2018,9,ld0513,23,ld0513_9_30,166,30,NA,-1.210661792,1.118887785,-5.765306497
1/7/2018,9,ld0513,23,ld0513_9_26,166,26,NA,-1.210661792,1.118887785,-6.0964013
1/7/2018,9,ld0513,23,ld0513_9_26,166,26,NA,-1.210661792,1.118887785,-6.038831448
1/7/2018,9,ld0519,23,ld0519_9_30,157,30,NA,-1.287354413,0.748542366,-6.819548646
1/7/2018,9,ld0519,23,ld0519_9_30,157,30,NA,-1.287354413,0.748542366,-6.29249021
1/7/2018,9,ld0519,23,ld0519_9_26,157,26,NA,-1.287354413,0.748542366,-6.835781136
1/7/2018,9,ld0519,23,ld0519_9_26,157,26,NA,-1.287354413,0.748542366,-6.943852827
1/7/2018,9,ld0539,23,ld0539_9_28,146,28,NA,-1.366491734,0.366391596,-6.280334898
1/7/2018,9,ld0539,23,ld0539_9_28,146,28,NA,-1.366491734,0.366391596,-6.475123223
1/7/2018,9,ld0539,23,ld0539_9_30,146,30,NA,-1.366491734,0.366391596,-5.983904048
1/7/2018,9,ld0539,23,ld0539_9_30,146,30,NA,-1.366491734,0.366391596,-5.846702927
1/7/2018,9,ld0543,23,ld0543_9_28,141,28,NA,-1.30933332,0.642407156,-6.402767623
1/7/2018,9,ld0543,23,ld0543_9_28,141,28,NA,-1.30933332,0.642407156,-6.237253184
1/7/2018,9,ld0543,23,ld0543_9_30,141,30,NA,-1.30933332,0.642407156,-5.741557503
1/7/2018,9,ld0543,23,ld0543_9_30,141,30,NA,-1.30933332,0.642407156,-5.821600211
1/7/2018,9,ld0544,23,ld0544_9_30,138,30,NA,-1.410587054,0.153457163,-6.854520236
1/7/2018,9,ld0544,23,ld0544_9_30,138,30,NA,-1.410587054,0.153457163,-6.410014579
1/7/2018,9,ld0544,23,ld0544_9_26,138,26,NA,-1.410587054,0.153457163,-6.903395426
1/7/2018,9,ld0544,23,ld0544_9_26,138,26,NA,-1.410587054,0.153457163,-6.937188133
1/7/2018,9,ld0546,29,ld0546_9_30,132,30,NA,-1.22758267,1.037177584,-5.908941486
1/7/2018,9,ld0546,29,ld0546_9_30,132,30,NA,-1.22758267,1.037177584,-5.91807397
1/7/2018,9,ld0546,29,ld0546_9_26,132,26,NA,-1.22758267,1.037177584,-6.248014156
1/7/2018,9,ld0546,29,ld0546_9_26,132,26,NA,-1.22758267,1.037177584,-6.067130414
1/7/2018,9,ld0550,29,ld0550_9_28,121,28,NA,-1.194022473,1.199238352,-6.180097438
1/7/2018,9,ld0550,29,ld0550_9_28,121,28,NA,-1.194022473,1.199238352,-6.172129268
1/7/2018,9,ld0550,29,ld0550_9_30,121,30,NA,-1.194022473,1.199238352,-5.62534245
1/7/2018,9,ld0550,29,ld0550_9_30,121,30,NA,-1.194022473,1.199238352,-5.611745123
1/7/2018,9,ld0553,23,ld0553_9_28,111,28,NA,-1.57987911,-0.66404701,-6.211229858
1/7/2018,9,ld0553,23,ld0553_9_28,111,28,NA,-1.57987911,-0.66404701,-6.462662357
1/7/2018,9,ld0553,23,ld0553_9_30,111,30,NA,-1.57987911,-0.66404701,-6.562495159
1/7/2018,9,ld0553,23,ld0553_9_30,111,30,NA,-1.57987911,-0.66404701,-6.146297533
2/7/2018,9,ld0458,29,ld0458_9_32,204,32,NA,-1.084709383,1.727106635,-5.680227665
2/7/2018,9,ld0458,29,ld0458_9_32,204,32,NA,-1.084709383,1.727106635,-5.951262504
2/7/2018,9,ld0458,29,ld0458_9_24,204,24,NA,-1.084709383,1.727106635,-6.681459802
2/7/2018,9,ld0458,29,ld0458_9_24,204,24,NA,-1.084709383,1.727106635,-6.04839282
2/7/2018,9,ld0463,23,ld0463_9_32,199,32,NA,-1.15518264,1.386794262,-5.913891121
2/7/2018,9,ld0463,23,ld0463_9_32,199,32,NA,-1.15518264,1.386794262,-5.644558187
2/7/2018,9,ld0463,23,ld0463_9_24,199,24,NA,-1.15518264,1.386794262,-6.170170027
2/7/2018,9,ld0463,23,ld0463_9_24,199,24,NA,-1.15518264,1.386794262,-6.384606122
2/7/2018,9,ld0466,29,ld0466_9_32,196,32,NA,-1.090644119,1.698448048,-5.604037594
2/7/2018,9,ld0466,29,ld0466_9_32,196,32,NA,-1.090644119,1.698448048,-5.597393051
2/7/2018,9,ld0466,29,ld0466_9_24,196,24,NA,-1.090644119,1.698448048,-6.110769677
2/7/2018,9,ld0466,29,ld0466_9_24,196,24,NA,-1.090644119,1.698448048,-6.157289692
2/7/2018,9,ld0469,29,ld0469_9_32,195,32,NA,NA,NA,NA
2/7/2018,9,ld0469,29,ld0469_9_32,195,32,NA,NA,NA,NA
2/7/2018,9,ld0469,29,ld0469_9_24,195,24,NA,NA,NA,NA
2/7/2018,9,ld0469,29,ld0469_9_24,195,24,NA,NA,NA,NA
2/7/2018,9,ld0477,23,ld0477_9_32,192,32,NA,-1.111697528,1.596782027,-5.617360137
2/7/2018,9,ld0477,23,ld0477_9_32,192,32,NA,-1.111697528,1.596782027,-5.272238159
2/7/2018,9,ld0477,23,ld0477_9_24,192,24,NA,-1.111697528,1.596782027,-6.037644064
2/7/2018,9,ld0477,23,ld0477_9_24,192,24,NA,-1.111697528,1.596782027,-6.030626492
2/7/2018,9,ld0487,23,ld0487_9_32,185,32,NA,-1.187443502,1.231007924,-5.496234182
2/7/2018,9,ld0487,23,ld0487_9_32,185,32,NA,-1.187443502,1.231007924,-5.770040908
2/7/2018,9,ld0487,23,ld0487_9_24,185,24,NA,-1.187443502,1.231007924,-6.069502788
2/7/2018,9,ld0487,23,ld0487_9_24,185,24,NA,-1.187443502,1.231007924,-6.07680209
2/7/2018,9,ld0488,29,ld0488_9_26,176,26,NA,-1.027222293,2.004709363,-6.369757576
2/7/2018,9,ld0488,29,ld0488_9_26,176,26,NA,-1.027222293,2.004709363,-6.461565125
2/7/2018,9,ld0488,29,ld0488_9_30,176,30,NA,-1.027222293,2.004709363,-5.584532492
2/7/2018,9,ld0488,29,ld0488_9_30,176,30,NA,-1.027222293,2.004709363,-5.907932647
2/7/2018,9,ld0489,29,ld0489_9_26,176,26,NA,-1.237874356,0.987479468,-6.464871841
2/7/2018,9,ld0489,29,ld0489_9_26,176,26,NA,-1.237874356,0.987479468,-6.599016542
2/7/2018,9,ld0489,29,ld0489_9_30,176,30,NA,-1.237874356,0.987479468,-5.845263133
2/7/2018,9,ld0489,29,ld0489_9_30,176,30,NA,-1.237874356,0.987479468,-5.665794645
2/7/2018,9,ld0490,23,ld0490_9_26,176,26,NA,-1.10262031,1.640615529,-6.158400153
2/7/2018,9,ld0490,23,ld0490_9_26,176,26,NA,-1.10262031,1.640615529,-6.190479889
2/7/2018,9,ld0490,23,ld0490_9_30,176,30,NA,-1.10262031,1.640615529,-5.779086212
2/7/2018,9,ld0490,23,ld0490_9_30,176,30,NA,-1.10262031,1.640615529,-5.702172549
2/7/2018,9,ld0492,23,ld0492_9_32,176,32,NA,-1.220779923,1.070027762,-5.598130066
2/7/2018,9,ld0492,23,ld0492_9_32,176,32,NA,-1.220779923,1.070027762,-5.552756114
2/7/2018,9,ld0492,23,ld0492_9_24,176,24,NA,-1.220779923,1.070027762,-6.102634105
2/7/2018,9,ld0492,23,ld0492_9_24,176,24,NA,-1.220779923,1.070027762,-5.772627408
2/7/2018,9,ld0493,29,ld0493_9_26,178,26,NA,-1.093624747,1.684054721,-6.505803239
2/7/2018,9,ld0493,29,ld0493_9_26,178,26,NA,-1.093624747,1.684054721,-6.512528214
2/7/2018,9,ld0493,29,ld0493_9_30,178,30,NA,-1.093624747,1.684054721,-6.018026259
2/7/2018,9,ld0493,29,ld0493_9_30,178,30,NA,-1.093624747,1.684054721,-5.837398183
2/7/2018,9,ld0502,29,ld0502_9_32,174,32,NA,-1.005121946,2.111431003,-5.652258989
2/7/2018,9,ld0502,29,ld0502_9_32,174,32,NA,-1.005121946,2.111431003,-5.552508586
2/7/2018,9,ld0502,29,ld0502_9_24,174,24,NA,-1.005121946,2.111431003,-5.876008518
2/7/2018,9,ld0502,29,ld0502_9_24,174,24,NA,-1.005121946,2.111431003,-5.925098128
2/7/2018,9,ld0504,29,ld0504_9_32,174,32,NA,-1.070024832,1.798017713,-5.467278899
2/7/2018,9,ld0504,29,ld0504_9_32,174,32,NA,-1.070024832,1.798017713,-5.352083187
2/7/2018,9,ld0504,29,ld0504_9_24,174,24,NA,-1.070024832,1.798017713,-6.042079333
2/7/2018,9,ld0504,29,ld0504_9_24,174,24,NA,-1.070024832,1.798017713,-6.271608149
2/7/2018,9,ld0505,29,ld0505_9_32,173,32,NA,-1.255266099,0.903495478,-5.637207328
2/7/2018,9,ld0505,29,ld0505_9_32,173,32,NA,-1.255266099,0.903495478,-5.708666292
2/7/2018,9,ld0505,29,ld0505_9_24,173,24,NA,-1.255266099,0.903495478,-6.196470891
2/7/2018,9,ld0505,29,ld0505_9_24,173,24,NA,-1.255266099,0.903495478,-6.196470891
2/7/2018,9,ld0510,29,ld0510_9_26,172,26,NA,-1.177655496,1.278273793,-6.506757126
2/7/2018,9,ld0510,29,ld0510_9_26,172,26,NA,-1.177655496,1.278273793,-6.435529617
2/7/2018,9,ld0510,29,ld0510_9_30,172,30,NA,-1.177655496,1.278273793,-5.9713172
2/7/2018,9,ld0510,29,ld0510_9_30,172,30,NA,-1.177655496,1.278273793,-6.231058176
2/7/2018,9,ld0511,29,ld0511_9_26,168,26,NA,-1.010601411,2.084970894,-6.17236793
2/7/2018,9,ld0511,29,ld0511_9_26,168,26,NA,-1.010601411,2.084970894,-6.037837037
2/7/2018,9,ld0511,29,ld0511_9_30,168,30,NA,-1.010601411,2.084970894,-5.335499613
2/7/2018,9,ld0511,29,ld0511_9_30,168,30,NA,-1.010601411,2.084970894,-5.345808983
2/7/2018,9,ld0515,23,ld0515_9_26,165,26,NA,-1.078809661,1.755596143,-5.779981252
2/7/2018,9,ld0515,23,ld0515_9_26,165,26,NA,-1.078809661,1.755596143,-5.727337519
2/7/2018,9,ld0515,23,ld0515_9_30,165,30,NA,-1.078809661,1.755596143,NA
2/7/2018,9,ld0515,23,ld0515_9_30,165,30,NA,-1.078809661,1.755596143,NA
2/7/2018,9,ld0521,23,ld0521_9_26,157,26,NA,-1.241328591,0.970799114,-6.424894239
2/7/2018,9,ld0521,23,ld0521_9_26,157,26,NA,-1.241328591,0.970799114,-6.263406769
2/7/2018,9,ld0521,23,ld0521_9_30,157,30,NA,-1.241328591,0.970799114,-5.978829021
2/7/2018,9,ld0521,23,ld0521_9_30,157,30,NA,-1.241328591,0.970799114,-5.885625724
2/7/2018,9,ld0527,23,ld0527_9_26,154,26,NA,-1.099612789,1.655138721,-5.818453044
2/7/2018,9,ld0527,23,ld0527_9_26,154,26,NA,-1.099612789,1.655138721,-5.829752599
2/7/2018,9,ld0527,23,ld0527_9_30,154,30,NA,-1.099612789,1.655138721,-5.922318265
2/7/2018,9,ld0527,23,ld0527_9_30,154,30,NA,-1.099612789,1.655138721,-5.685230502
2/7/2018,9,ld0528,23,ld0528_9_26,154,26,NA,-1.105636904,1.626048526,-6.493753674
2/7/2018,9,ld0528,23,ld0528_9_26,154,26,NA,-1.105636904,1.626048526,-6.346247537
2/7/2018,9,ld0528,23,ld0528_9_30,154,30,NA,-1.105636904,1.626048526,-5.916677509
2/7/2018,9,ld0528,23,ld0528_9_30,154,30,NA,-1.105636904,1.626048526,-5.880637573
2/7/2018,9,ld0529,23,ld0529_9_32,153,32,NA,-1.234432012,1.004102402,-5.356531767
2/7/2018,9,ld0529,23,ld0529_9_32,153,32,NA,-1.234432012,1.004102402,NA
2/7/2018,9,ld0529,23,ld0529_9_24,153,24,NA,-1.234432012,1.004102402,-6.486250911
2/7/2018,9,ld0529,23,ld0529_9_24,153,24,NA,-1.234432012,1.004102402,-6.269794866
2/7/2018,9,ld0530,23,ld0530_9_32,153,32,NA,-1.241328591,0.970799114,-5.361725021
2/7/2018,9,ld0530,23,ld0530_9_32,153,32,NA,-1.241328591,0.970799114,-5.266890918
2/7/2018,9,ld0530,23,ld0530_9_24,153,24,NA,-1.241328591,0.970799114,-6.037070102
2/7/2018,9,ld0530,23,ld0530_9_24,153,24,NA,-1.241328591,0.970799114,-5.761788543
2/7/2018,9,ld0540,29,ld0540_9_26,145,26,NA,-1.760260802,-1.535102563,-6.665880002
2/7/2018,9,ld0540,29,ld0540_9_26,145,26,NA,-1.760260802,-1.535102563,-6.279429395
2/7/2018,9,ld0540,29,ld0540_9_30,145,30,NA,-1.760260802,-1.535102563,-6.494871907
2/7/2018,9,ld0540,29,ld0540_9_30,145,30,NA,-1.760260802,-1.535102563,-6.446862688
2/7/2018,9,ld0541,29,ld0541_9_26,144,26,NA,-1.390302383,0.251410981,-6.471282546
2/7/2018,9,ld0541,29,ld0541_9_26,144,26,NA,-1.390302383,0.251410981,-6.330417226
2/7/2018,9,ld0541,29,ld0541_9_30,144,30,NA,-1.390302383,0.251410981,-5.762662003
2/7/2018,9,ld0541,29,ld0541_9_30,144,30,NA,-1.390302383,0.251410981,-5.589569252
2/7/2018,9,ld0545,23,ld0545_9_26,138,26,NA,-1.200645014,1.167258383,-5.7527533
2/7/2018,9,ld0545,23,ld0545_9_26,138,26,NA,-1.200645014,1.167258383,-5.795770685
2/7/2018,9,ld0545,23,ld0545_9_30,138,30,NA,-1.200645014,1.167258383,-5.409097845
2/7/2018,9,ld0545,23,ld0545_9_30,138,30,NA,-1.200645014,1.167258383,-5.251008602
3/7/2018,9,ld0458,29,ld0458_9_26,205,26,NA,-1.148853505,1.417357387,-6.33239626
3/7/2018,9,ld0458,29,ld0458_9_26,205,26,NA,-1.148853505,1.417357387,-6.020742221
3/7/2018,9,ld0458,29,ld0458_9_34,205,34,NA,-1.148853505,1.417357387,-5.539608719
3/7/2018,9,ld0458,29,ld0458_9_34,205,34,NA,-1.148853505,1.417357387,-5.509081318
3/7/2018,9,ld0463,23,ld0463_9_26,200,26,NA,-1.177655496,1.278273793,-6.526758056
3/7/2018,9,ld0463,23,ld0463_9_26,200,26,NA,-1.177655496,1.278273793,-6.769163379
3/7/2018,9,ld0463,23,ld0463_9_34,200,34,NA,-1.177655496,1.278273793,-5.486947119
3/7/2018,9,ld0463,23,ld0463_9_34,200,34,NA,-1.177655496,1.278273793,-6.465426195
3/7/2018,9,ld0466,29,ld0466_9_26,197,26,NA,-1.148853505,1.417357387,-6.23977477
3/7/2018,9,ld0466,29,ld0466_9_26,197,26,NA,-1.148853505,1.417357387,-6.060306282
3/7/2018,9,ld0466,29,ld0466_9_34,197,34,NA,-1.148853505,1.417357387,-5.94352512
3/7/2018,9,ld0466,29,ld0466_9_34,197,34,NA,-1.148853505,1.417357387,-5.581386947
3/7/2018,9,ld0469,29,ld0469_9_26,196,26,NA,-1.207311706,1.135065212,-6.746645253
3/7/2018,9,ld0469,29,ld0469_9_26,196,26,NA,-1.207311706,1.135065212,-6.640376832
3/7/2018,9,ld0469,29,ld0469_9_34,196,34,NA,-1.207311706,1.135065212,-5.616323881
3/7/2018,9,ld0469,29,ld0469_9_34,196,34,NA,-1.207311706,1.135065212,-5.564143802
3/7/2018,9,ld0477,23,ld0477_9_26,193,26,NA,-1.133203733,1.492929472,-6.319889234
3/7/2018,9,ld0477,23,ld0477_9_26,193,26,NA,-1.133203733,1.492929472,-6.206229915
3/7/2018,9,ld0477,23,ld0477_9_34,193,34,NA,-1.133203733,1.492929472,-5.878014332
3/7/2018,9,ld0477,23,ld0477_9_34,193,34,NA,-1.133203733,1.492929472,-5.446796728
3/7/2018,9,ld0487,23,ld0487_9_26,186,26,NA,-1.234432012,1.004102402,-6.424187851
3/7/2018,9,ld0487,23,ld0487_9_26,186,26,NA,-1.234432012,1.004102402,-6.467257211
3/7/2018,9,ld0487,23,ld0487_9_34,186,34,NA,-1.234432012,1.004102402,-6.023349542
3/7/2018,9,ld0487,23,ld0487_9_34,186,34,NA,-1.234432012,1.004102402,-5.579076539
3/7/2018,9,ld0488,29,ld0488_9_34,177,34,NA,-1.072944542,1.783918557,NA
3/7/2018,9,ld0488,29,ld0488_9_34,177,34,NA,-1.072944542,1.783918557,-5.535637201
3/7/2018,9,ld0488,29,ld0488_9_28,177,28,NA,-1.072944542,1.783918557,NA
3/7/2018,9,ld0488,29,ld0488_9_28,177,28,NA,-1.072944542,1.783918557,-6.156940632
3/7/2018,9,ld0489,29,ld0489_9_34,177,34,NA,-1.280134165,0.783408638,-5.605035347
3/7/2018,9,ld0489,29,ld0489_9_34,177,34,NA,-1.280134165,0.783408638,NA
3/7/2018,9,ld0489,29,ld0489_9_28,177,28,NA,-1.280134165,0.783408638,-6.316704661
3/7/2018,9,ld0489,29,ld0489_9_28,177,28,NA,-1.280134165,0.783408638,-6.483008402
3/7/2018,9,ld0490,23,ld0490_9_34,177,34,NA,-1.148853505,1.417357387,-5.391766088
3/7/2018,9,ld0490,23,ld0490_9_34,177,34,NA,-1.148853505,1.417357387,NA
3/7/2018,9,ld0490,23,ld0490_9_28,177,28,NA,-1.148853505,1.417357387,-6.287438203
3/7/2018,9,ld0490,23,ld0490_9_28,177,28,NA,-1.148853505,1.417357387,-6.261074637
3/7/2018,9,ld0492,23,ld0492_9_26,177,26,NA,-1.280134165,0.783408638,-6.111040056
3/7/2018,9,ld0492,23,ld0492_9_26,177,26,NA,-1.280134165,0.783408638,-6.126191861
3/7/2018,9,ld0492,23,ld0492_9_34,177,34,NA,-1.280134165,0.783408638,-5.440531633
3/7/2018,9,ld0492,23,ld0492_9_34,177,34,NA,-1.280134165,0.783408638,-5.380568169
3/7/2018,9,ld0493,29,ld0493_9_34,179,34,NA,-1.142564176,1.44772829,-5.950074572
3/7/2018,9,ld0493,29,ld0493_9_34,179,34,NA,-1.142564176,1.44772829,-5.978512507
3/7/2018,9,ld0493,29,ld0493_9_28,179,28,NA,-1.142564176,1.44772829,-6.095985881
3/7/2018,9,ld0493,29,ld0493_9_28,179,28,NA,-1.142564176,1.44772829,-6.08865984
3/7/2018,9,ld0502,29,ld0502_9_26,175,26,NA,-1.067113622,1.812075824,-6.221533494
3/7/2018,9,ld0502,29,ld0502_9_26,175,26,NA,-1.067113622,1.812075824,-6.017360702
3/7/2018,9,ld0502,29,ld0502_9_34,175,34,NA,-1.067113622,1.812075824,-5.662517724
3/7/2018,9,ld0502,29,ld0502_9_34,175,34,NA,-1.067113622,1.812075824,-5.82995412
3/7/2018,9,ld0504,29,ld0504_9_26,175,26,NA,-1.148853505,1.417357387,-6.318337093
3/7/2018,9,ld0504,29,ld0504_9_26,175,26,NA,-1.148853505,1.417357387,-6.080800577
3/7/2018,9,ld0504,29,ld0504_9_34,175,34,NA,-1.148853505,1.417357387,-5.463819405
3/7/2018,9,ld0504,29,ld0504_9_34,175,34,NA,-1.148853505,1.417357387,-5.618928399
3/7/2018,9,ld0505,29,ld0505_9_26,174,26,NA,-1.294627173,0.713422519,-6.300851449
3/7/2018,9,ld0505,29,ld0505_9_26,174,26,NA,-1.294627173,0.713422519,-6.52513201
3/7/2018,9,ld0505,29,ld0505_9_34,174,34,NA,-1.294627173,0.713422519,-5.754723364
3/7/2018,9,ld0505,29,ld0505_9_34,174,34,NA,-1.294627173,0.713422519,-5.778070728
3/7/2018,9,ld0510,29,ld0510_9_34,173,34,NA,-1.217395825,1.086369428,-5.598692864
3/7/2018,9,ld0510,29,ld0510_9_34,173,34,NA,-1.217395825,1.086369428,-6.086753277
3/7/2018,9,ld0510,29,ld0510_9_28,173,28,NA,-1.217395825,1.086369428,NA
3/7/2018,9,ld0510,29,ld0510_9_28,173,28,NA,-1.217395825,1.086369428,-5.843524771
3/7/2018,9,ld0511,29,ld0511_9_34,169,34,NA,-1.075872802,1.769778114,-5.851069528
3/7/2018,9,ld0511,29,ld0511_9_34,169,34,NA,-1.075872802,1.769778114,-5.474719395
3/7/2018,9,ld0511,29,ld0511_9_28,169,28,NA,-1.075872802,1.769778114,-5.978518619
3/7/2018,9,ld0511,29,ld0511_9_28,169,28,NA,-1.075872802,1.769778114,-5.746266352
3/7/2018,9,ld0515,23,ld0515_9_34,166,34,NA,-1.148853505,1.417357387,-5.452390709
3/7/2018,9,ld0515,23,ld0515_9_34,166,34,NA,-1.148853505,1.417357387,-5.314607007
3/7/2018,9,ld0515,23,ld0515_9_28,166,28,NA,-1.148853505,1.417357387,-5.826828514
3/7/2018,9,ld0515,23,ld0515_9_28,166,28,NA,-1.148853505,1.417357387,NA
3/7/2018,9,ld0521,23,ld0521_9_34,158,34,NA,-1.290984181,0.73101437,NA
3/7/2018,9,ld0521,23,ld0521_9_34,158,34,NA,-1.290984181,0.73101437,NA
3/7/2018,9,ld0521,23,ld0521_9_28,158,28,NA,-1.290984181,0.73101437,-5.9645844
3/7/2018,9,ld0521,23,ld0521_9_28,158,28,NA,-1.290984181,0.73101437,-6.220517774
3/7/2018,9,ld0527,23,ld0527_9_34,155,34,NA,-1.148853505,1.417357387,NA
3/7/2018,9,ld0527,23,ld0527_9_34,155,34,NA,-1.148853505,1.417357387,-5.360184516
3/7/2018,9,ld0527,23,ld0527_9_28,155,28,NA,-1.148853505,1.417357387,-5.965186948
3/7/2018,9,ld0527,23,ld0527_9_28,155,28,NA,-1.148853505,1.417357387,-5.804605377
3/7/2018,9,ld0528,23,ld0528_9_34,155,34,NA,-1.136314156,1.477909374,-6.396536416
3/7/2018,9,ld0528,23,ld0528_9_34,155,34,NA,-1.136314156,1.477909374,-5.881746119
3/7/2018,9,ld0528,23,ld0528_9_28,155,28,NA,-1.136314156,1.477909374,-6.173976125
3/7/2018,9,ld0528,23,ld0528_9_28,155,28,NA,-1.136314156,1.477909374,-6.291957908
3/7/2018,9,ld0529,23,ld0529_9_26,154,26,NA,-1.283737773,0.76600697,-6.516114952
3/7/2018,9,ld0529,23,ld0529_9_26,154,26,NA,-1.283737773,0.76600697,-6.804172894
3/7/2018,9,ld0529,23,ld0529_9_34,154,34,NA,-1.283737773,0.76600697,-6.042448463
3/7/2018,9,ld0529,23,ld0529_9_34,154,34,NA,-1.283737773,0.76600697,-5.747103518
3/7/2018,9,ld0530,23,ld0530_9_26,154,26,NA,-1.265848208,0.852394921,-6.088791671
3/7/2018,9,ld0530,23,ld0530_9_26,154,26,NA,-1.265848208,0.852394921,-6.141634152
3/7/2018,9,ld0530,23,ld0530_9_34,154,34,NA,-1.265848208,0.852394921,-5.638765934
3/7/2018,9,ld0530,23,ld0530_9_34,154,34,NA,-1.265848208,0.852394921,-5.289653763
3/7/2018,9,ld0540,29,ld0540_9_34,146,34,NA,-1.814005078,-1.794631396,-6.009415478
3/7/2018,9,ld0540,29,ld0540_9_34,146,34,NA,-1.814005078,-1.794631396,-5.779555639
3/7/2018,9,ld0540,29,ld0540_9_28,146,28,NA,-1.814005078,-1.794631396,-6.502160227
3/7/2018,9,ld0540,29,ld0540_9_28,146,28,NA,-1.814005078,-1.794631396,-7.434058857
3/7/2018,9,ld0541,29,ld0541_9_34,145,34,NA,-1.38230234,0.290042849,-6.268944057
3/7/2018,9,ld0541,29,ld0541_9_34,145,34,NA,-1.38230234,0.290042849,-6.132056445
3/7/2018,9,ld0541,29,ld0541_9_28,145,28,NA,-1.38230234,0.290042849,-5.86600181
3/7/2018,9,ld0541,29,ld0541_9_28,145,28,NA,-1.38230234,0.290042849,-5.755391938
3/7/2018,9,ld0545,23,ld0545_9_34,139,34,NA,-1.276543497,0.800747822,NA
3/7/2018,9,ld0545,23,ld0545_9_34,139,34,NA,-1.276543497,0.800747822,-5.344214867
3/7/2018,9,ld0545,23,ld0545_9_28,139,28,NA,-1.276543497,0.800747822,-5.750571514
3/7/2018,9,ld0545,23,ld0545_9_28,139,28,NA,-1.276543497,0.800747822,-5.843280913
7/7/2018,10,ld0449,29,ld0449_10_24,221,24,NA,-1.255266099,0.903495478,-6.64110688
7/7/2018,10,ld0449,29,ld0449_10_24,221,24,NA,-1.255266099,0.903495478,-6.764804043
7/7/2018,10,ld0449,29,ld0449_10_30,221,30,NA,-1.255266099,0.903495478,-5.901857868
7/7/2018,10,ld0449,29,ld0449_10_30,221,30,NA,-1.255266099,0.903495478,-5.776830525
7/7/2018,10,ld0451,29,ld0451_10_32,215,32,NA,-1.136314156,1.477909374,-5.720403341
7/7/2018,10,ld0451,29,ld0451_10_32,215,32,NA,-1.136314156,1.477909374,-6.171758411
7/7/2018,10,ld0451,29,ld0451_10_26,215,26,NA,-1.136314156,1.477909374,-6.19838343
7/7/2018,10,ld0451,29,ld0451_10_26,215,26,NA,-1.136314156,1.477909374,-6.166634731
7/7/2018,10,ld0455,29,ld0455_10_24,211,24,NA,-1.244794799,0.954060942,-6.616047127
7/7/2018,10,ld0455,29,ld0455_10_24,211,24,NA,-1.244794799,0.954060942,-6.82061732
7/7/2018,10,ld0455,29,ld0455_10_30,211,30,NA,-1.244794799,0.954060942,-6.010888495
7/7/2018,10,ld0455,29,ld0455_10_30,211,30,NA,-1.244794799,0.954060942,-6.115149505
7/7/2018,10,ld0457,29,ld0457_10_24,210,24,NA,-1.184170177,1.246814674,NA
7/7/2018,10,ld0457,29,ld0457_10_24,210,24,NA,-1.184170177,1.246814674,-6.525355038
7/7/2018,10,ld0457,29,ld0457_10_30,210,30,NA,-1.184170177,1.246814674,-5.939885809
7/7/2018,10,ld0457,29,ld0457_10_30,210,30,NA,-1.184170177,1.246814674,-6.091948805
7/7/2018,10,ld0460,23,ld0460_10_32,205,32,NA,-1.145703896,1.432566715,-6.197210832
7/7/2018,10,ld0460,23,ld0460_10_32,205,32,NA,-1.145703896,1.432566715,-5.808548827
7/7/2018,10,ld0460,23,ld0460_10_26,205,26,NA,-1.145703896,1.432566715,-6.055777311
7/7/2018,10,ld0460,23,ld0460_10_26,205,26,NA,-1.145703896,1.432566715,-6.414452256
7/7/2018,10,ld0461,23,ld0461_10_24,204,24,NA,-1.251763468,0.920409533,-6.928845454
7/7/2018,10,ld0461,23,ld0461_10_24,204,24,NA,-1.251763468,0.920409533,-6.835530211
7/7/2018,10,ld0461,23,ld0461_10_30,204,30,NA,-1.251763468,0.920409533,-6.041012844
7/7/2018,10,ld0461,23,ld0461_10_30,204,30,NA,-1.251763468,0.920409533,-6.179805868
7/7/2018,10,ld0471,29,ld0471_10_32,200,32,NA,-1.123930097,1.537711472,-5.857696473
7/7/2018,10,ld0471,29,ld0471_10_32,200,32,NA,-1.123930097,1.537711472,-6.176909601
7/7/2018,10,ld0471,29,ld0471_10_26,200,26,NA,-1.123930097,1.537711472,-6.166692139
