lizard_id,species,sex,clutch,yolk_trt,temp_trt,date,age,mass,svl,tl
LG139_20,guichenoti,f,CL040_20,C,28,12/18/2020,14,0.231,21.385,35.628
LG139_20,guichenoti,f,CL040_20,C,28,12/20/2020,16,0.291,22.8585,NA
LG139_20,guichenoti,f,CL040_20,C,28,12/22/2020,18,0.351,24.332,NA
LG139_20,guichenoti,f,CL040_20,C,28,12/22/2020,18,0.351,24.332,NA
LG139_20,guichenoti,f,CL040_20,C,28,1/5/2021,32,0.283,24.106,40.536
LG139_20,guichenoti,f,CL040_20,C,28,1/5/2021,32,0.2935,NA,NA
LG139_20,guichenoti,f,CL040_20,C,28,1/7/2021,34,0.277,NA,NA
LG139_20,guichenoti,f,CL040_20,C,28,1/9/2021,36,0.2595,NA,NA
LG139_20,guichenoti,f,CL040_20,C,28,1/17/2021,44,0.354,26.569,40.142
LG139_20,guichenoti,f,CL040_20,C,28,2/23/2021,81,0.37,26.958,34.666
LG139_20,guichenoti,f,CL040_20,C,28,3/20/2021,106,NA,NA,NA
LG139_20,guichenoti,f,CL040_20,C,28,5/25/2021,172,1.039,36,57
LG139_20,guichenoti,f,CL040_20,C,28,6/29/2021,207,1.321,38,60
LG139_20,guichenoti,f,CL040_20,C,28,8/7/2021,246,1.347,40,61
LG141_20,guichenoti,m,CL040_20,A,23,12/24/2020,0,0.166,20.707,29.599
LG141_20,guichenoti,m,CL040_20,A,23,1/4/2021,11,0.204,21.229,32.034
LG141_20,guichenoti,m,CL040_20,A,23,1/6/2021,13,0.204,21.229,32.034
LG141_20,guichenoti,m,CL040_20,A,23,1/8/2021,15,0.2475,21.848,33.67
LG141_20,guichenoti,m,CL040_20,A,23,1/10/2021,17,0.291,22.467,35.306
LG141_20,guichenoti,m,CL040_20,A,23,1/10/2021,17,0.291,22.467,35.306
LG141_20,guichenoti,m,CL040_20,A,23,1/27/2021,34,0.34,25.753,40.024
LG141_20,guichenoti,m,CL040_20,A,23,1/27/2021,34,0.3505,NA,NA
LG141_20,guichenoti,m,CL040_20,A,23,1/29/2021,36,0.3325,NA,NA
LG141_20,guichenoti,m,CL040_20,A,23,2/13/2021,51,0.43,26.741,38.337
LG141_20,guichenoti,m,CL040_20,A,23,5/11/2021,138,0.908,31,49
LG141_20,guichenoti,m,CL040_20,A,23,6/10/2021,168,0.981,33,54
LG141_20,guichenoti,m,CL040_20,A,23,7/27/2021,215,1.103,33,55
LG141_20,guichenoti,m,CL040_20,A,23,9/2/2021,252,1.249,36,58
LG142_20,guichenoti,m,CL041_20,A,23,12/26/2020,0,0.152,20.782,25.382
LG142_20,guichenoti,m,CL041_20,A,23,1/4/2021,9,0.216,21.763,28.14
LG142_20,guichenoti,m,CL041_20,A,23,1/6/2021,11,0.216,21.763,28.14
LG142_20,guichenoti,m,CL041_20,A,23,1/8/2021,13,0.2525,21.26,30.739
LG142_20,guichenoti,m,CL041_20,A,23,1/10/2021,15,0.289,20.757,33.338
LG142_20,guichenoti,m,CL041_20,A,23,1/10/2021,15,0.289,20.757,33.338
LG142_20,guichenoti,m,CL041_20,A,23,1/16/2021,21,0.229,NA,NA
LG142_20,guichenoti,m,CL041_20,A,23,1/18/2021,23,0.25,NA,NA
LG142_20,guichenoti,m,CL041_20,A,23,1/26/2021,31,0.32,23.833,32.671
LG142_20,guichenoti,m,CL041_20,A,23,3/20/2021,84,NA,NA,NA
LG142_20,guichenoti,m,CL041_20,A,23,5/18/2021,143,0.535,28,33
LG142_20,guichenoti,m,CL041_20,A,23,6/27/2021,183,0.787,32,40
LG142_20,guichenoti,m,CL041_20,A,23,8/5/2021,222,1.086,35,47
LG142_20,guichenoti,m,CL041_20,A,23,11/25/2021,334,1.404,40,56
LG143_20,guichenoti,m,CL041_20,C,23,12/27/2020,0,0.166,21.126,26.692
LG143_20,guichenoti,m,CL041_20,C,23,1/4/2021,8,0.194,21.055,28.003
LG143_20,guichenoti,m,CL041_20,C,23,1/6/2021,10,0.194,21.055,28.003
LG143_20,guichenoti,m,CL041_20,C,23,1/8/2021,12,0.2355,21.64,29.011
LG143_20,guichenoti,m,CL041_20,C,23,1/10/2021,14,0.277,22.225,30.019
LG143_20,guichenoti,m,CL041_20,C,23,1/10/2021,14,0.277,22.225,30.019
LG143_20,guichenoti,m,CL041_20,C,23,1/13/2021,17,0.2615,NA,NA
LG143_20,guichenoti,m,CL041_20,C,23,1/15/2021,19,0.242,NA,NA
LG143_20,guichenoti,m,CL041_20,C,23,1/17/2021,21,0.276,23.615,32.257
LG143_20,guichenoti,m,CL041_20,C,23,2/23/2021,58,0.312,24.366,28.056
LG143_20,guichenoti,m,CL041_20,C,23,5/25/2021,149,0.758,32,44
LG143_20,guichenoti,m,CL041_20,C,23,6/29/2021,184,0.962,34,48
LG143_20,guichenoti,m,CL041_20,C,23,8/7/2021,223,1.038,36,49
LG144_20,guichenoti,m,CL042_20,A,28,12/3/2020,0,0.126,19.123,25.274
LG144_20,guichenoti,m,CL042_20,A,28,12/16/2020,13,0.208,20.069,29.799
LG144_20,guichenoti,m,CL042_20,A,28,12/18/2020,15,0.208,20.069,29.799
LG144_20,guichenoti,m,CL042_20,A,28,12/20/2020,17,0.267,21.4985,31.607
LG144_20,guichenoti,m,CL042_20,A,28,12/22/2020,19,0.326,22.928,33.415
LG144_20,guichenoti,m,CL042_20,A,28,12/22/2020,19,0.326,22.928,33.415
LG144_20,guichenoti,m,CL042_20,A,28,1/4/2021,32,0.312,NA,NA
LG144_20,guichenoti,m,CL042_20,A,28,1/6/2021,34,0.295,NA,NA
LG144_20,guichenoti,m,CL042_20,A,28,1/18/2021,46,0.45,23.8,36.859
LG144_20,guichenoti,m,CL042_20,A,28,3/6/2021,93,0.605,30.704,37.584
LG144_20,guichenoti,m,CL042_20,A,28,5/13/2021,161,0.901,32,47
LG144_20,guichenoti,m,CL042_20,A,28,6/12/2021,191,1.301,35,52
LG144_20,guichenoti,m,CL042_20,A,28,7/29/2021,238,1.513,38,55
LG144_20,guichenoti,m,CL042_20,A,28,9/9/2021,280,1.481,39,59
LG145_20,guichenoti,NA,CL043_20,C,28,12/6/2020,0,0.13,18.787,23.958
LG145_20,guichenoti,NA,CL043_20,C,28,12/16/2020,10,0.168,19.433,27.459
LG145_20,guichenoti,NA,CL043_20,C,28,12/18/2020,12,0.168,19.433,27.459
LG145_20,guichenoti,NA,CL043_20,C,28,12/20/2020,14,0.216,20.335,29.201
LG145_20,guichenoti,NA,CL043_20,C,28,12/22/2020,16,0.264,21.237,30.943
LG145_20,guichenoti,NA,CL043_20,C,28,12/22/2020,16,0.264,21.237,30.943
LG145_20,guichenoti,NA,CL043_20,C,28,1/5/2021,30,0.262,24.267,33.759
LG145_20,guichenoti,NA,CL043_20,C,28,1/5/2021,30,0.269,NA,NA
LG145_20,guichenoti,NA,CL043_20,C,28,1/7/2021,32,0.2635,NA,NA
LG145_20,guichenoti,NA,CL043_20,C,28,1/9/2021,34,0.246,NA,NA
LG145_20,guichenoti,NA,CL043_20,C,28,1/31/2021,56,0.387,24.489,37.555
LG145_20,guichenoti,NA,CL043_20,C,28,3/26/2021,110,0.49,28.366,33.83
LG145_20,guichenoti,NA,CL043_20,C,28,5/15/2021,160,0.773,30,41
LG145_20,guichenoti,NA,CL043_20,C,28,6/14/2021,190,0.88,33,46
LG145_20,guichenoti,NA,CL043_20,C,28,7/31/2021,237,1.183,36,52
LG145_20,guichenoti,NA,CL043_20,C,28,10/21/2021,319,NA,NA,NA
LG147_20,guichenoti,m,CL044_20,A,23,12/29/2020,0,0.163,19.648,25.153
LG147_20,guichenoti,m,CL044_20,A,23,1/13/2021,15,0.257,21.961,27.56
LG147_20,guichenoti,m,CL044_20,A,23,1/15/2021,17,0.257,21.961,27.56
LG147_20,guichenoti,m,CL044_20,A,23,1/17/2021,19,0.2845,22.1435,29.122
LG147_20,guichenoti,m,CL044_20,A,23,1/19/2021,21,0.312,22.326,30.684
LG147_20,guichenoti,m,CL044_20,A,23,1/19/2021,21,0.312,22.326,30.684
LG147_20,guichenoti,m,CL044_20,A,23,1/29/2021,31,0.316,23.048,33.672
LG147_20,guichenoti,m,CL044_20,A,23,1/31/2021,33,0.298,NA,NA
LG147_20,guichenoti,m,CL044_20,A,23,2/2/2021,35,0.2835,NA,NA
LG147_20,guichenoti,m,CL044_20,A,23,2/17/2021,50,0.378,26.207,33.966
LG147_20,guichenoti,m,CL044_20,A,23,3/18/2021,79,NA,NA,NA
LG147_20,guichenoti,m,CL044_20,A,23,5/18/2021,140,0.687,32,41
LG147_20,guichenoti,m,CL044_20,A,23,6/27/2021,180,0.997,34,45
LG147_20,guichenoti,m,CL044_20,A,23,8/5/2021,219,1.239,37,53
LG147_20,guichenoti,m,CL044_20,A,23,11/25/2021,331,1.586,41,59
LG148_20,guichenoti,NA,CL044_20,A,28,12/6/2020,0,0.144,19.877,24.898
LG148_20,guichenoti,NA,CL044_20,A,28,12/16/2020,10,0.202,21.052,29.127
LG148_20,guichenoti,NA,CL044_20,A,28,12/18/2020,12,0.202,21.052,29.127
LG148_20,guichenoti,NA,CL044_20,A,28,12/20/2020,14,0.24,22.004,29.942
LG148_20,guichenoti,NA,CL044_20,A,28,12/22/2020,16,0.278,22.956,30.757
LG148_20,guichenoti,NA,CL044_20,A,28,12/22/2020,16,0.278,22.956,30.757
LG148_20,guichenoti,NA,CL044_20,A,28,1/5/2021,30,0.276,23.867,NA
LG148_20,guichenoti,NA,CL044_20,A,28,1/7/2021,32,0.272,NA,NA
LG148_20,guichenoti,NA,CL044_20,A,28,1/9/2021,34,0.271,NA,NA
LG148_20,guichenoti,NA,CL044_20,A,28,1/30/2021,55,0.475,27.007,38.337
LG148_20,guichenoti,NA,CL044_20,A,28,3/26/2021,110,0.616,31.33,38.787
LG148_20,guichenoti,NA,CL044_20,A,28,5/15/2021,160,0.975,34,47
LG148_20,guichenoti,NA,CL044_20,A,28,6/14/2021,190,1.137,36,51
LG148_20,guichenoti,NA,CL044_20,A,28,7/31/2021,237,1.364,38,54
LG148_20,guichenoti,NA,CL044_20,A,28,10/21/2021,319,1.502,41,59
LG149_20,guichenoti,m,CL044_20,C,28,12/7/2020,0,0.154,20.722,24.533
LG149_20,guichenoti,m,CL044_20,C,28,12/21/2020,14,0.232,21.777,27.502
LG149_20,guichenoti,m,CL044_20,C,28,12/23/2020,16,0.232,21.777,27.502
LG149_20,guichenoti,m,CL044_20,C,28,12/25/2020,18,0.264,22.5485,27.986
LG149_20,guichenoti,m,CL044_20,C,28,12/27/2020,20,0.296,23.32,28.47
LG149_20,guichenoti,m,CL044_20,C,28,12/27/2020,20,0.296,23.32,28.47
LG149_20,guichenoti,m,CL044_20,C,28,1/8/2021,32,0.311,23.978,32.62
LG149_20,guichenoti,m,CL044_20,C,28,1/8/2021,32,0.308,NA,NA
LG149_20,guichenoti,m,CL044_20,C,28,1/10/2021,34,0.3075,NA,NA
LG149_20,guichenoti,m,CL044_20,C,28,2/23/2021,78,0.466,25.928,34.1
LG149_20,guichenoti,m,CL044_20,C,28,5/13/2021,157,0.897,32,40
LG149_20,guichenoti,m,CL044_20,C,28,6/12/2021,187,1.129,35,45
LG149_20,guichenoti,m,CL044_20,C,28,7/29/2021,234,1.139,35,46
LG149_20,guichenoti,m,CL044_20,C,28,9/9/2021,276,1.193,37,49
LG150_20,guichenoti,m,CL044_20,C,23,12/29/2020,0,0.153,19.209,23.835
LG150_20,guichenoti,m,CL044_20,C,23,1/13/2021,15,0.211,20.843,28.131
LG150_20,guichenoti,m,CL044_20,C,23,1/15/2021,17,0.211,20.843,28.131
LG150_20,guichenoti,m,CL044_20,C,23,1/17/2021,19,0.2445,21.0365,29.1085
LG150_20,guichenoti,m,CL044_20,C,23,1/19/2021,21,0.278,21.23,30.086
LG150_20,guichenoti,m,CL044_20,C,23,1/19/2021,21,0.278,21.23,30.086
LG150_20,guichenoti,m,CL044_20,C,23,1/29/2021,31,0.297,23.738,35.93
LG150_20,guichenoti,m,CL044_20,C,23,2/1/2021,34,0.2795,NA,NA
LG150_20,guichenoti,m,CL044_20,C,23,2/3/2021,36,0.262,NA,NA
LG150_20,guichenoti,m,CL044_20,C,23,2/11/2021,44,0.326,24.868,33.603
LG150_20,guichenoti,m,CL044_20,C,23,4/9/2021,101,0.512,28.68,33.151
LG150_20,guichenoti,m,CL044_20,C,23,5/11/2021,133,0.777,31,36
LG150_20,guichenoti,m,CL044_20,C,23,6/10/2021,163,0.94,33,42
LG150_20,guichenoti,m,CL044_20,C,23,7/27/2021,210,1.036,35,46
LG150_20,guichenoti,m,CL044_20,C,23,9/2/2021,247,1.257,37,49
LG159_20,guichenoti,NA,CL047_20,C,28,12/7/2020,0,0.156,19.233,28.069
LG159_20,guichenoti,NA,CL047_20,C,28,12/21/2020,14,0.237,22.357,33.002
LG159_20,guichenoti,NA,CL047_20,C,28,12/23/2020,16,0.237,22.357,33.002
LG159_20,guichenoti,NA,CL047_20,C,28,12/25/2020,18,0.279,23.1115,34.178
LG159_20,guichenoti,NA,CL047_20,C,28,12/27/2020,20,0.321,23.866,35.354
LG159_20,guichenoti,NA,CL047_20,C,28,12/27/2020,20,0.321,23.866,35.354
LG159_20,guichenoti,NA,CL047_20,C,28,1/8/2021,32,0.349,25.054,NA
LG159_20,guichenoti,NA,CL047_20,C,28,1/8/2021,32,0.301,NA,NA
LG159_20,guichenoti,NA,CL047_20,C,28,2/4/2021,59,0.455,27.511,NA
LG159_20,guichenoti,NA,CL047_20,C,28,5/15/2021,159,0.969,34,49
LG159_20,guichenoti,NA,CL047_20,C,28,6/17/2021,192,1.161,36,54
LG159_20,guichenoti,NA,CL047_20,C,28,8/3/2021,239,1.338,39,55
LG159_20,guichenoti,NA,CL047_20,C,28,11/2/2021,330,1.399,40,60
LG160_20,guichenoti,NA,CL047_20,A,23,12/24/2020,0,0.143,19.942,25.935
LG160_20,guichenoti,NA,CL047_20,A,23,1/4/2021,11,0.206,21.549,30.601
LG160_20,guichenoti,NA,CL047_20,A,23,1/6/2021,13,0.206,21.549,30.601
LG160_20,guichenoti,NA,CL047_20,A,23,1/8/2021,15,0.2615,22.6965,31.558
LG160_20,guichenoti,NA,CL047_20,A,23,1/10/2021,17,0.317,23.844,32.515
LG160_20,guichenoti,NA,CL047_20,A,23,1/10/2021,17,0.317,23.844,32.515
LG160_20,guichenoti,NA,CL047_20,A,23,1/27/2021,34,0.339,25.632,40.063
LG160_20,guichenoti,NA,CL047_20,A,23,1/27/2021,34,0.3475,NA,NA
LG160_20,guichenoti,NA,CL047_20,A,23,1/29/2021,36,0.343,NA,NA
LG160_20,guichenoti,NA,CL047_20,A,23,2/23/2021,61,0.333,27.669,27.533
LG160_20,guichenoti,NA,CL047_20,A,23,5/13/2021,140,0.479,29,31
LG160_20,guichenoti,NA,CL047_20,A,23,6/14/2021,172,0.783,33,39
LG160_20,guichenoti,NA,CL047_20,A,23,7/31/2021,219,1.201,36,44
LG160_20,guichenoti,NA,CL047_20,A,23,10/7/2021,287,1.378,39,51
LG174_20,guichenoti,f,CL051_20,A,23,12/26/2020,0,0.141,19.344,26.589
LG174_20,guichenoti,f,CL051_20,A,23,1/4/2021,9,0.205,20.04,29.985
LG174_20,guichenoti,f,CL051_20,A,23,1/6/2021,11,0.205,20.04,29.985
LG174_20,guichenoti,f,CL051_20,A,23,1/8/2021,13,0.251,21.6405,31.4085
LG174_20,guichenoti,f,CL051_20,A,23,1/10/2021,15,0.297,23.241,32.832
LG174_20,guichenoti,f,CL051_20,A,23,1/10/2021,15,0.297,23.241,32.832
LG174_20,guichenoti,f,CL051_20,A,23,1/27/2021,32,0.317,25.568,39.49
LG174_20,guichenoti,f,CL051_20,A,23,1/27/2021,32,0.3245,NA,NA
LG174_20,guichenoti,f,CL051_20,A,23,1/29/2021,34,0.314,NA,NA
LG174_20,guichenoti,f,CL051_20,A,23,2/23/2021,59,0.369,25.943,22.763
LG174_20,guichenoti,f,CL051_20,A,23,5/13/2021,138,0.589,29,36
LG174_20,guichenoti,f,CL051_20,A,23,6/12/2021,168,0.916,32,41
LG174_20,guichenoti,f,CL051_20,A,23,7/29/2021,215,1.273,36,47
LG174_20,guichenoti,f,CL051_20,A,23,9/9/2021,257,1.525,40,53
LG175_20,guichenoti,m,CL051_20,A,28,12/6/2020,0,0.126,18.798,3.744
LG175_20,guichenoti,m,CL051_20,A,28,12/16/2020,10,0.176,20.731,3.5
LG175_20,guichenoti,m,CL051_20,A,28,12/18/2020,12,0.176,20.731,3.5
LG175_20,guichenoti,m,CL051_20,A,28,12/20/2020,14,0.221,22.98,3.8925
LG175_20,guichenoti,m,CL051_20,A,28,12/22/2020,16,0.266,25.229,4.285
LG175_20,guichenoti,m,CL051_20,A,28,12/22/2020,16,0.266,25.229,4.285
LG175_20,guichenoti,m,CL051_20,A,28,1/5/2021,30,0.259,24.923,4.22
LG175_20,guichenoti,m,CL051_20,A,28,1/7/2021,32,0.2585,NA,NA
LG175_20,guichenoti,m,CL051_20,A,28,1/9/2021,34,0.232,NA,NA
LG175_20,guichenoti,m,CL051_20,A,28,1/31/2021,56,0.409,27.99,4.94
LG175_20,guichenoti,m,CL051_20,A,28,2/25/2021,81,0.489,29.161,5.764
LG175_20,guichenoti,m,CL051_20,A,28,5/4/2021,149,0.798,35,8
LG175_20,guichenoti,m,CL051_20,A,28,6/1/2021,177,0.917,36,8
LG175_20,guichenoti,m,CL051_20,A,28,7/17/2021,223,0.849,36,8
LG175_20,guichenoti,m,CL051_20,A,28,8/17/2021,254,0.867,36,8
LG176_20,guichenoti,f,CL051_20,C,28,12/6/2020,0,0.151,19.242,29.379
LG176_20,guichenoti,f,CL051_20,C,28,12/16/2020,10,0.192,20.389,31.646
LG176_20,guichenoti,f,CL051_20,C,28,12/18/2020,12,0.192,20.389,31.646
LG176_20,guichenoti,f,CL051_20,C,28,12/20/2020,14,0.245,21.311,33.8625
LG176_20,guichenoti,f,CL051_20,C,28,12/22/2020,16,0.298,22.233,36.079
LG176_20,guichenoti,f,CL051_20,C,28,12/22/2020,16,0.298,22.233,36.079
LG176_20,guichenoti,f,CL051_20,C,28,1/5/2021,30,0.275,23.997,38.205
LG176_20,guichenoti,f,CL051_20,C,28,1/7/2021,32,0.272,NA,NA
LG176_20,guichenoti,f,CL051_20,C,28,1/9/2021,34,0.2655,NA,NA
LG176_20,guichenoti,f,CL051_20,C,28,1/30/2021,55,0.519,NA,NA
LG176_20,guichenoti,f,CL051_20,C,28,5/18/2021,163,0.994,35,53
LG176_20,guichenoti,f,CL051_20,C,28,6/27/2021,203,1.216,37,57
LG176_20,guichenoti,f,CL051_20,C,28,8/5/2021,242,1.378,39,59
LG176_20,guichenoti,f,CL051_20,C,28,11/25/2021,354,1.834,42,66
LG195_20,guichenoti,f,CL056_20,C,28,12/8/2020,0,0.162,21.09,27.926
LG195_20,guichenoti,f,CL056_20,C,28,12/23/2020,15,0.166,21.844,30.227
LG195_20,guichenoti,f,CL056_20,C,28,12/25/2020,17,0.166,21.844,30.227
LG195_20,guichenoti,f,CL056_20,C,28,12/27/2020,19,0.1945,22.372,30.14
LG195_20,guichenoti,f,CL056_20,C,28,12/29/2020,21,0.223,22.9,30.053
LG195_20,guichenoti,f,CL056_20,C,28,12/29/2020,21,0.223,22.9,30.053
LG195_20,guichenoti,f,CL056_20,C,28,1/8/2021,31,0.326,23.958,31.373
LG195_20,guichenoti,f,CL056_20,C,28,2/5/2021,59,0.405,NA,NA
LG195_20,guichenoti,f,CL056_20,C,28,2/7/2021,61,0.41,NA,NA
LG195_20,guichenoti,f,CL056_20,C,28,2/8/2021,62,0.3945,NA,NA
LG195_20,guichenoti,f,CL056_20,C,28,2/13/2021,67,0.471,27.985,NA
LG195_20,guichenoti,f,CL056_20,C,28,5/18/2021,161,0.769,33,45
LG195_20,guichenoti,f,CL056_20,C,28,6/27/2021,201,0.995,36,49
LG195_20,guichenoti,f,CL056_20,C,28,8/5/2021,240,1.122,37,50
LG195_20,guichenoti,f,CL056_20,C,28,11/25/2021,352,1.827,42,57
LG196_20,guichenoti,f,CL056_20,A,28,12/10/2020,0,0.136,19.147,26.281
LG196_20,guichenoti,f,CL056_20,A,28,12/21/2020,11,0.219,21.536,29.466
LG196_20,guichenoti,f,CL056_20,A,28,12/23/2020,13,0.219,21.536,29.466
LG196_20,guichenoti,f,CL056_20,A,28,12/25/2020,15,0.229,22.066,30.4545
LG196_20,guichenoti,f,CL056_20,A,28,12/27/2020,17,0.239,22.596,31.443
LG196_20,guichenoti,f,CL056_20,A,28,12/27/2020,17,0.239,22.596,31.443
LG196_20,guichenoti,f,CL056_20,A,28,1/10/2021,31,0.374,27.011,34.916
LG196_20,guichenoti,f,CL056_20,A,28,1/16/2021,37,0.3765,NA,NA
LG196_20,guichenoti,f,CL056_20,A,28,1/18/2021,39,0.3705,NA,NA
LG196_20,guichenoti,f,CL056_20,A,28,1/25/2021,46,0.42,26.056,37.437
LG196_20,guichenoti,f,CL056_20,A,28,2/25/2021,77,0.614,30.987,NA
LG196_20,guichenoti,f,CL056_20,A,28,3/20/2021,100,NA,NA,NA
LG196_20,guichenoti,f,CL056_20,A,28,4/20/2021,131,1.177,35,52
LG196_20,guichenoti,f,CL056_20,A,28,5/27/2021,168,1.387,39,60
LG196_20,guichenoti,f,CL056_20,A,28,7/6/2021,208,1.556,41,63
LG196_20,guichenoti,f,CL056_20,A,28,8/10/2021,243,1.658,41,63
LG197_20,guichenoti,f,CL056_20,A,23,12/29/2020,0,0.146,19.628,24.661
LG197_20,guichenoti,f,CL056_20,A,23,1/13/2021,15,0.191,21.159,26.696
LG197_20,guichenoti,f,CL056_20,A,23,1/15/2021,17,0.191,21.159,26.696
LG197_20,guichenoti,f,CL056_20,A,23,1/17/2021,19,0.228,21.895,28.3735
LG197_20,guichenoti,f,CL056_20,A,23,1/19/2021,21,0.265,22.631,30.051
LG197_20,guichenoti,f,CL056_20,A,23,1/19/2021,21,0.265,22.631,30.051
LG197_20,guichenoti,f,CL056_20,A,23,1/29/2021,31,0.279,21.495,33.562
LG197_20,guichenoti,f,CL056_20,A,23,2/5/2021,38,0.248,NA,NA
LG197_20,guichenoti,f,CL056_20,A,23,2/7/2021,40,0.236,NA,NA
LG197_20,guichenoti,f,CL056_20,A,23,2/8/2021,41,0.2255,NA,NA
LG197_20,guichenoti,f,CL056_20,A,23,2/11/2021,44,0.254,24.01,32.081
LG197_20,guichenoti,f,CL056_20,A,23,3/26/2021,87,0.303,24.606,18.12
LG197_20,guichenoti,f,CL056_20,A,23,5/11/2021,133,0.532,29,33
LG197_20,guichenoti,f,CL056_20,A,23,6/10/2021,163,0.762,33,40
LG197_20,guichenoti,f,CL056_20,A,23,7/27/2021,210,1.206,37,54
LG197_20,guichenoti,f,CL056_20,A,23,9/2/2021,247,1.473,40,49
LG212_20,guichenoti,m,CL061_20,C,28,12/9/2020,0,0.139,19.129,23.129
LG212_20,guichenoti,m,CL061_20,C,28,12/21/2020,12,0.212,19.817,28.324
LG212_20,guichenoti,m,CL061_20,C,28,12/23/2020,14,0.212,19.817,28.324
LG212_20,guichenoti,m,CL061_20,C,28,12/25/2020,16,0.2285,20.8665,28.2005
LG212_20,guichenoti,m,CL061_20,C,28,12/27/2020,18,0.245,21.916,28.077
LG212_20,guichenoti,m,CL061_20,C,28,12/27/2020,18,0.245,21.916,28.077
LG212_20,guichenoti,m,CL061_20,C,28,1/8/2021,30,0.244,23.774,32.234
LG212_20,guichenoti,m,CL061_20,C,28,1/8/2021,30,0.269,NA,NA
LG212_20,guichenoti,m,CL061_20,C,28,1/10/2021,32,0.2715,NA,NA
LG212_20,guichenoti,m,CL061_20,C,28,2/13/2021,66,0.463,26.759,33.257
LG212_20,guichenoti,m,CL061_20,C,28,5/11/2021,153,0.779,32,43
LG212_20,guichenoti,m,CL061_20,C,28,6/10/2021,183,0.962,34,46
LG212_20,guichenoti,m,CL061_20,C,28,7/27/2021,230,0.979,34,46
LG212_20,guichenoti,m,CL061_20,C,28,9/2/2021,267,1.145,36,50
LG213_20,guichenoti,m,CL061_20,A,23,12/30/2020,0,0.112,18.379,22.879
LG213_20,guichenoti,m,CL061_20,A,23,1/13/2021,14,0.163,19.436,25.709
LG213_20,guichenoti,m,CL061_20,A,23,1/15/2021,16,0.163,19.436,25.709
LG213_20,guichenoti,m,CL061_20,A,23,1/17/2021,18,0.191,20.003,27.0595
LG213_20,guichenoti,m,CL061_20,A,23,1/19/2021,20,0.219,20.57,28.41
LG213_20,guichenoti,m,CL061_20,A,23,1/19/2021,20,0.219,20.57,28.41
LG213_20,guichenoti,m,CL061_20,A,23,1/29/2021,30,0.263,21.68,31.496
LG213_20,guichenoti,m,CL061_20,A,23,2/7/2021,39,0.239,NA,NA
LG213_20,guichenoti,m,CL061_20,A,23,2/8/2021,40,0.2465,NA,NA
LG213_20,guichenoti,m,CL061_20,A,23,3/22/2021,82,0.333,24.854,23.591
LG213_20,guichenoti,m,CL061_20,A,23,5/11/2021,132,0.594,28,33
LG213_20,guichenoti,m,CL061_20,A,23,6/10/2021,162,0.673,30,37
LG213_20,guichenoti,m,CL061_20,A,23,7/27/2021,209,0.735,31,37
LG213_20,guichenoti,m,CL061_20,A,23,9/2/2021,246,0.861,32,40
LG214_20,guichenoti,NA,CL062_20,C,28,12/9/2020,0,0.144,19.192,27.708
LG214_20,guichenoti,NA,CL062_20,C,28,12/21/2020,12,0.174,20.117,23.993
LG214_20,guichenoti,NA,CL062_20,C,28,12/23/2020,14,0.174,20.117,23.993
LG214_20,guichenoti,NA,CL062_20,C,28,12/25/2020,16,0.2225,20.924,26.06
LG214_20,guichenoti,NA,CL062_20,C,28,12/27/2020,18,0.271,21.731,28.127
LG214_20,guichenoti,NA,CL062_20,C,28,12/27/2020,18,0.271,21.731,28.127
LG214_20,guichenoti,NA,CL062_20,C,28,1/8/2021,30,0.341,23.802,31.604
LG214_20,guichenoti,NA,CL062_20,C,28,1/13/2021,35,0.341,NA,NA
LG214_20,guichenoti,NA,CL062_20,C,28,1/15/2021,37,0.324,NA,NA
LG214_20,guichenoti,NA,CL062_20,C,28,1/21/2021,43,0.374,23.527,36.884
LG214_20,guichenoti,NA,CL062_20,C,28,4/9/2021,121,0.57,30.281,38.808
LG214_20,guichenoti,NA,CL062_20,C,28,5/15/2021,157,0.9,32,49
LG214_20,guichenoti,NA,CL062_20,C,28,6/17/2021,190,1.208,35,56
LG214_20,guichenoti,NA,CL062_20,C,28,8/3/2021,237,1.497,37,59
LG214_20,guichenoti,NA,CL062_20,C,28,11/2/2021,328,1.878,41,63
LG215_20,guichenoti,m,CL062_20,A,28,12/11/2020,0,0.112,17.766,25.391
LG215_20,guichenoti,m,CL062_20,A,28,12/21/2020,10,0.168,19.676,27.574
LG215_20,guichenoti,m,CL062_20,A,28,12/23/2020,12,0.168,19.676,27.574
LG215_20,guichenoti,m,CL062_20,A,28,12/25/2020,14,0.211,20.7415,29.3265
LG215_20,guichenoti,m,CL062_20,A,28,12/27/2020,16,0.254,21.807,31.079
LG215_20,guichenoti,m,CL062_20,A,28,12/27/2020,16,0.254,21.807,31.079
LG215_20,guichenoti,m,CL062_20,A,28,1/10/2021,30,0.4,NA,NA
LG215_20,guichenoti,m,CL062_20,A,28,1/23/2021,43,0.4715,NA,NA
LG215_20,guichenoti,m,CL062_20,A,28,1/25/2021,45,0.458,NA,NA
LG215_20,guichenoti,m,CL062_20,A,28,2/17/2021,68,0.571,29.504,45.587
LG215_20,guichenoti,m,CL062_20,A,28,5/6/2021,146,1.111,34,60
LG215_20,guichenoti,m,CL062_20,A,28,6/8/2021,179,1.173,35,63
LG215_20,guichenoti,m,CL062_20,A,28,7/24/2021,225,1.379,37,64
