season,lizard_id,tc,species,trt,sex,current_enclosure,egg_id,clutch,egg_enclosure,egg_date,egg_mass,egg_length,egg_width,hatch_date,hatch_mass,hatch_svl,hatch_tl,rm1_date,rm1_mass,rm1_svl,rm1_tl,death_date,liz_status,mortality,notes,tissue_box,mating_enclosure,post_extract_mass,yolk_reduction,hatch_total,feeding_expt,metabolism,behaviour,feed_date_start,metab_start_date,growth,thanatosis,rm_notes,cohort,mesocosm
2022/23,NA,NA,delicata,Amelia,NA,NA,EG1578,CL427_22,E010_M,28/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
2022/23,NA,NA,delicata,Amelia,NA,NA,EG1579,CL427_22,E010_M,28/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
2022/23,LG1580_22,NA,guichenoti,B_28,NA,E304_23,EG1580,CL428_22,E015_F120,28/11/2022,0.159,8.03,4.51,4/1/2023,0.126,19,25,12/3/2023,0.402,27,37,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
2022/23,LG1581_22,"""3054""",guichenoti,A_23,NA,OM_9,EG1581,CL428_22,E015_F120,28/11/2022,NA,NA,NA,23/1/2023,0.138,20,24,31/1/2023,0.177,21,27,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9
2022/23,LG1582_22,"""2341""",guichenoti,A_28,NA,OM_22,EG1582,CL428_22,E015_F120,28/11/2022,0.165,7.96,5.02,2/1/2023,0.135,20,25,16/2/2023,0.459,28,39,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16
2022/23,NA,NA,guichenoti,B_23,NA,NA,EG1583,CL428_22,E015_F120,28/11/2022,0.174,7.99,5.72,NA,NA,NA,NA,NA,NA,NA,NA,6/1/2023,DEAD,0,egg split,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
2022/23,LG1584_22,"""4205""",guichenoti,B_23,NA,OM_19,EG1584,CL429_22,E068,28/11/2022,0.187,8.57,5.18,25/1/2023,NA,NA,NA,15/2/2023,0.288,24,35,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17
2022/23,LG1585_22,"""0303""",guichenoti,B_28,NA,OM_8,EG1585,CL429_22,E068,28/11/2022,0.188,8.95,5.43,2/1/2023,0.157,20,26,31/1/2023,0.37,28,41,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
2022/23,LG1586_22,"""0042""",guichenoti,A_23,NA,OM_1,EG1586,CL429_22,E068,28/11/2022,0.198,8.43,5.63,23/1/2023,0.159,20,27,27/1/2023,0.167,21,27,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7
2022/23,LG1587_22,"""0445""",guichenoti,A_23,NA,OM_1,EG1587,CL430_22,E030_F120,28/11/2022,0.155,7.15,5.05,23/1/2023,0.109,19,23,27/1/2023,0.105,18,25,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7
2022/23,LG1588_22,"""0553""",guichenoti,A_28,NA,OM_1,EG1588,CL430_22,E030_F120,28/11/2022,0.146,7.48,5.54,2/1/2023,0.11,18,24,27/1/2023,0.28,25,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7
2022/23,LG1589_22,"""0402""",guichenoti,B_23,NA,OM_8,EG1589,CL430_22,E030_F120,28/11/2022,0.15,7.41,5.46,20/1/2023,0.111,19,23,31/1/2023,0.171,20,27,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
2022/23,LG1590_22,"""2044""",guichenoti,B_28,NA,OM_8,EG1590,CL430_22,E030_F120,28/11/2022,0.147,6.88,5.74,2/1/2023,0.109,17,23,31/1/2023,0.235,23,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
2022/23,LG1591_22,NA,guichenoti,A_28,NA,NA,EG1591,CL430_22,E030_F120,28/11/2022,0.153,6.91,5.58,2/1/2023,0.11,18,23,NA,NA,NA,NA,16/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
2022/23,LG1592_22,NA,guichenoti,B_28,NA,NA,EG1592,CL431_22,E023_F120,28/11/2022,0.191,7.89,6.01,2/1/2023,0.13,20,24,NA,NA,NA,NA,13/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
2022/23,LG1593_22,"""0453""",guichenoti,B_23,NA,OM_9,EG1593,CL432_22,E028_F120,28/11/2022,0.207,9.59,5.43,23/1/2023,0.149,20,27,31/1/2023,0.184,21,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9
2022/23,LG1594_22,"""3305""",guichenoti,A_23,NA,OM_8,EG1594,CL432_22,E028_F120,28/11/2022,0.204,8.69,5.62,23/1/2023,0.147,20,26,31/1/2023,0.142,21,8,NA,ALIVE,1,Dropped tail (~20mm lost),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
2022/23,LD1870_22,"""0120""",delicata,A_28,NA,OM_23,EG1870,CL509_22,E014_M,14/12/2022,0.119,8.33,3.82,13/1/2023,0.115,18,22,17/2/2023,0.329,25,36,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,18
2022/23,LG1596_22,"""0452""",guichenoti,A_23,NA,OM_10,EG1596,CL433_22,E026_F120,28/11/2022,0.176,8.65,5.33,23/1/2023,0.134,20,26,27/1/2023,0.156,20,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6
2022/23,LG1597_22,"""5520""",guichenoti,B_23,NA,OM_8,EG1597,CL433_22,E026_F120,28/11/2022,0.153,7.93,4.93,23/1/2023,0.111,19,26,31/1/2023,0.157,20,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8
2022/23,LG1598_22,NA,guichenoti,B_28,NA,E161_23,EG1598,CL433_22,E026_F120,28/11/2022,0.173,7.69,5.46,6/1/2023,0.109,19,25,12/3/2023,0.545,31,47,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
2022/23,NA,NA,guichenoti,Amelia,NA,NA,EG1599,CL434_22,E003_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,Amelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,NA,NA,guichenoti,Amelia,NA,NA,EG1600,CL434_22,E003_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,Amelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,NA,NA,guichenoti,Amelia,NA,NA,EG1601,CL434_22,E003_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,Amelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1602_22,"""3550""",delicata,B_23,NA,OM_9,EG1602,CL435_22,E007_F120,30/11/2022,0.198,9.16,6.43,16/1/2023,0.12,20,26,31/1/2023,0.199,21,32,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,9
2022/23,LG1603_22,"""0101""",guichenoti,A_28,NA,OM_7,EG1603,CL436_22,E068,30/11/2022,0.166,9.53,5.62,2/1/2023,0.154,20,26,15/2/2023,0.346,26,41,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15
2022/23,LG1604_22,NA,guichenoti,B_23,NA,E524_23,EG1604,CL436_22,E068,30/11/2022,0.166,9.44,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,NA,NA,guichenoti,A_23,NA,NA,EG1605,CL437_22,E016_F120,30/11/2022,0.125,7.02,5,NA,NA,NA,NA,NA,NA,NA,NA,28/12/2022,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LG1606_22,"""0140""",guichenoti,B_28,NA,OM_5,EG1606,CL437_22,E016_F120,30/11/2022,0.144,7.7,4.87,4/1/2023,0.118,19,24,8/2/2023,0.238,24,32,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
2022/23,LG1607_22,"""2403""",guichenoti,B_23,NA,OM_2,EG1607,CL437_22,E016_F120,30/11/2022,0.156,7.95,5.29,25/1/2023,NA,NA,NA,6/2/2023,0.22,21,28,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
2022/23,LD1799_22,"""0203""",delicata,B_28,NA,OM_23,EG1799,CL491_22,E048_F120,9/12/2022,0.122,8.08,4.42,13/1/2023,0.103,18,26,17/2/2023,0.248,23,35,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,18
2022/23,LG1609_22,NA,guichenoti,A_28,NA,E269_23,EG1609,CL437_22,E016_F120,30/11/2022,0.146,7.47,5.32,2/1/2023,0.123,18,25,12/3/2023,0.271,25,36,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
2022/23,LG1610_22,"""2510""",guichenoti,A_28,NA,OM_5,EG1610,CL438_22,E0.,30/11/2022,0.218,8.74,6.06,2/1/2023,0.12,18,22,8/2/2023,0.268,24,30,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
2022/23,LG1611_22,NA,guichenoti,B_28,NA,E303_23,EG1611,CL438_22,E0.,30/11/2022,0.248,8.85,6.72,4/1/2023,0.137,20,22,12/3/2023,0.516,30,46,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
2022/23,LG1612_22,"""5304""",guichenoti,A_23,NA,OM_3,EG1612,CL439_22,E059_F120,30/11/2022,0.196,9.22,5.37,25/1/2023,NA,NA,NA,6/2/2023,0.225,23,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LG1613_22,NA,guichenoti,B_23,NA,E469_23,EG1613,CL439_22,E059_F120,30/11/2022,0.205,9.19,5.47,23/1/2023,0.157,21,25,12/3/2023,0.41,29,35,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
2022/23,LG1614_22,"""1441""",guichenoti,A_28,NA,OM_22,EG1614,CL439_22,E059_F120,30/11/2022,0.206,9.44,5.39,2/1/2023,0.152,20,28,16/2/2023,0.264,27,40,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16
2022/23,NA,NA,delicata,Amelia,NA,NA,EG1615,CL440_22,E020_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,NA,NA,delicata,Amelia,NA,NA,EG1616,CL440_22,E020_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,NA,NA,delicata,Amelia,NA,NA,EG1617,CL440_22,E020_F120,30/11/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1618_22,"""1301""",delicata,A_28,NA,OM_6,EG1618,CL440_22,E020_F120,30/11/2022,0.141,7.55,5.33,2/1/2023,0.092,17,24,8/2/2023,0.25,23,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14
2022/23,LD1619_22,NA,delicata,B_23,NA,MM_4,EG1619,CL440_22,E020_F120,30/11/2022,0.153,7.07,5.52,23/1/2023,0.095,18,24,17/3/2023,0.385,26,40,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
2022/23,LD1620_22,"""0252""",delicata,A_23,NA,OM_12,EG1620,CL440_22,E020_F120,30/11/2022,0.153,7.3,5.36,18/1/2023,0.113,19,25,26/1/2023,0.16,21,30,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5
2022/23,NA,NA,delicata,B_28,NA,NA,EG1621,CL440_22,E020_F120,30/11/2022,0.147,7.21,5.43,NA,NA,NA,NA,NA,NA,NA,NA,4/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LG1622_22,"""0322""",guichenoti,A_28,NA,OM_2,EG1622,CL441_22,E060_F120,30/11/2022,0.189,8.66,5.35,2/1/2023,0.167,20,29,6/2/2023,0.395,25,37,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10
2022/23,LG1623_22,"""0213""",guichenoti,B_28,NA,OM_6,EG1623,CL441_22,E060_F120,30/11/2022,0.2,9.07,5.49,4/1/2023,0.17,22,32,NA,NA,NA,NA,NA,MISSING,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14
2022/23,LG1624_22,"""1045""",guichenoti,B_23,NA,OM_3,EG1624,CL441_22,E060_F120,30/11/2022,0.182,8.58,5.69,25/1/2023,NA,NA,NA,6/2/2023,0.32,23,35,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1625_22,"""3023""",delicata,A_23,NA,OM_3,EG1625,CL442_22,E027_F120,30/11/2022,0.12,8.14,4.36,25/1/2023,NA,NA,NA,6/2/2023,0.18,21,3,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1626_22,"""0344""",delicata,B_23,NA,OM_5,EG1626,CL442_22,E027_F120,30/11/2022,0.115,8.16,3.67,25/1/2023,NA,NA,NA,8/2/2023,0.157,21,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
2022/23,LD1627_22,"""0123""",delicata,B_28,NA,OM_3,EG1627,CL443_22,E019_F120,30/11/2022,0.14,8.69,4.86,2/1/2023,0.121,19,26,6/2/2023,0.329,26,40,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1628_22,"""4(35)02""",delicata,A_28,NA,OM_3,EG1628,CL443_22,E019_F120,30/11/2022,0.142,8,4.89,2/1/2023,0.119,19,27,6/2/2023,0.246,24,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1629_22,"""0523""",delicata,A_23,NA,OM_9,EG1629,CL443_22,E019_F120,30/11/2022,0.132,8,4.85,23/1/2023,0.126,20,25,31/1/2023,0.161,21,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9
2022/23,LD1630_22,"""0541""",delicata,B_23,NA,OM_4,EG1630,CL443_22,E019_F120,30/11/2022,0.137,7.98,4.57,23/1/2023,0.125,20,26,7/2/2023,0.164,21,30,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,LG1631_22,"""5550""",guichenoti,B_23,NA,OM_4,EG1631,CL444_22,E057_F120,2/12/2022,0.244,9.67,6,25/1/2023,NA,NA,NA,7/2/2023,0.303,25,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,NA,NA,delicata,B_28,NA,NA,EG1632,CL445_22,E040_F120,2/12/2022,0.159,7.51,5.33,NA,NA,NA,NA,NA,NA,NA,NA,6/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1633_22,"""30(25)3""",delicata,A_23,NA,OM_15,EG1633,CL445_22,E040_F120,2/12/2022,0.179,7.81,5.69,20/1/2023,0.103,18,27,7/2/2023,0.184,22,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"originally ""3053""",7,12
2022/23,LD1634_22,"""5044""",delicata,A_28,NA,OM_15,EG1634,CL445_22,E040_F120,2/12/2022,0.155,7.19,5.33,2/1/2023,0.095,18,27,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12
2022/23,LD1635_22,NA,delicata,A_28,NA,E302_23,EG1635,CL445_22,E040_F120,2/12/2022,0.142,7.35,5.51,4/1/2023,0.09,18,25,NA,NA,NA,NA,NA,MISSING,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,
2022/23,LD1636_22,"""0245""",delicata,A_23,NA,OM_5,EG1636,CL445_22,E040_F120,2/12/2022,0.155,7.4,5.48,20/1/2023,0.098,18,24,8/2/2023,0.138,20,27,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
2022/23,LD1637_22,"""4021""",delicata,B_23,NA,OM_6,EG1637,CL445_22,E040_F120,2/12/2022,0.15,7.44,5.32,20/1/2023,0.101,18,24,8/2/2023,0.177,21,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14
2022/23,LD1638_22,"""0314""",delicata,B_28,NA,OM_6,EG1638,CL446_22,E020_F120,2/12/2022,0.133,7.66,4.83,6/1/2023,0.097,18,25,8/2/2023,0.225,23,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14
2022/23,NA,NA,delicata,A_23,NA,NA,EG1639,CL446_22,E020_F120,2/12/2022,0.197,13.82,4.52,NA,NA,NA,NA,NA,NA,NA,NA,14/12/2022,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1640_22,NA,delicata,B_28,NA,NA,EG1640,CL446_22,E020_F120,2/12/2022,0.131,8.31,4.76,4/1/2023,0.089,18,24,NA,NA,NA,NA,6/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1641_22,"""0043""",delicata,B_23,NA,OM_3,EG1641,CL446_22,E020_F120,2/12/2022,0.114,8.01,4.62,25/1/2023,NA,NA,NA,6/2/2023,0.141,20,27,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1642_22,"""1104""",delicata,A_28,NA,OM_22,EG1642,CL446_22,E020_F120,2/12/2022,0.126,7.69,4.76,6/1/2023,0.108,18,26,16/2/2023,0.349,26,41,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16
2022/23,LG2028_22,"""0155""",guichenoti,B_28,NA,OM_25,EG2028,CL548_22,E032_F120,23/12/2022,0.149,8.8,5.03,27/1/2023,0.123,20,28,28/2/2023,0.331,25,38,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20
2022/23,LD1918_22,"""0233""",delicata,A_23,NA,OM_23,EG1918,CL521_22,E033_F120,16/12/2022,0.135,8.08,5.05,3/2/2023,0.125,18,25,17/2/2023,0.191,21,31,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,18
2022/23,LD1645_22,"""1034""",delicata,A_23,NA,OM_3,EG1645,CL446_22,E020_F120,2/12/2022,0.133,7.83,5.1,25/1/2023,NA,NA,NA,6/2/2023,0.207,22,34,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LG1646_22,NA,guichenoti,B_28,NA,MM_14,EG1646,CL447_22,E059_F120,2/12/2022,0.143,8.03,4.97,6/1/2023,0.123,20,26,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,
2022/23,LG1647_22,NA,guichenoti,A_28,NA,E322_23,EG1647,CL447_22,E059_F120,2/12/2022,0.14,7.77,4.88,6/1/2023,0.12,20,27,15/3/2023,0.304,25,35,13/3/2023,DEAD,0,Accidental death,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
2022/23,LG1648_22,"""0334""",guichenoti,B_23,NA,OM_4,EG1648,CL447_22,E059_F120,2/12/2022,0.13,7.54,5.02,25/1/2023,NA,NA,NA,7/2/2023,0.203,22,30,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,NA,NA,guichenoti,A_23,NA,NA,EG1649,CL447_22,E059_F120,2/12/2022,0.149,8.08,5.22,NA,NA,NA,NA,NA,NA,NA,NA,28/12/2022,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1650_22,"""2023""",delicata,B_28,NA,OM_4,EG1650,CL448_22,E020_M,2/12/2022,0.164,8.39,4.94,2/1/2023,0.114,19,27,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,LD1651_22,"""0241""",delicata,A_28,NA,OM_19,EG1651,CL448_22,E020_M,2/12/2022,0.144,7.87,5.15,2/1/2023,0.112,19,26,15/2/2023,0.312,25,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17
2022/23,LD1652_22,"""0514""",delicata,B_23,NA,OM_15,EG1652,CL448_22,E020_M,2/12/2022,0.132,7.83,4.6,23/1/2023,0.118,19,26,7/2/2023,0.154,20,29,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12
2022/23,LD1653_22,"""2313""",delicata,A_23,NA,OM_7,EG1653,CL448_22,E020_M,2/12/2022,0.129,7.43,4.99,23/1/2023,0.127,19,27,15/2/2023,0.223,22,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15
2022/23,LD1654_22,NA,delicata,A_23,NA,E518_23,EG1654,CL449_22,E036_F120,2/12/2022,0.109,7.5,4.46,25/1/2023,NA,NA,NA,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,pablo
2022/23,LD1655_22,"""4310""",delicata,B_23,NA,OM_4,EG1655,CL449_22,E036_F120,2/12/2022,0.111,7.19,4.45,25/1/2023,NA,NA,NA,7/2/2023,0.185,20,28,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,LD1656_22,"""2201""",delicata,A_28,NA,OM_4,EG1656,CL450_22,E033_F120,2/12/2022,0.17,9.04,5.33,4/1/2023,0.119,20,28,7/2/2023,0.301,26,38,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
2022/23,NA,NA,delicata,B_28,NA,NA,EG1657,CL450_22,E033_F120,2/12/2022,0.172,8.18,5.54,NA,NA,NA,NA,NA,NA,NA,NA,6/1/2023,DEAD,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LD1658_22,"""0105""",delicata,B_23,NA,OM_3,EG1658,CL450_22,E033_F120,2/12/2022,0.176,8.66,5.29,25/1/2023,NA,NA,NA,6/2/2023,0.22,22,33,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LD1659_22,"""3024""",delicata,A_23,NA,OM_9,EG1659,CL450_22,E033_F120,2/12/2022,0.172,9.15,5.18,23/1/2023,0.131,19,28,31/1/2023,0.155,21,31,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9
2022/23,LG1660_22,"""0025""",guichenoti,A_28,NA,OM_3,EG1660,CL451_22,E002_M/E006_M,2/12/2022,0.156,8.11,4.69,6/1/2023,0.138,20,29,6/2/2023,0.272,24,36,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,4
2022/23,LG1661_22,"""0154""",guichenoti,B_23,NA,OM_3,EG1661,CL451_22,E002_M/E006_M,2/12/2022,0.164,7.66,5.46,25/1/2023,NA,NA,NA,6/2/2023,0.218,22,30,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4
2022/23,LG1662_22,NA,guichenoti,A_23,NA,MM_4,EG1662,CL451_22,E002_M/E006_M,2/12/2022,0.192,8.77,5.83,25/1/2023,NA,NA,NA,NA,NA,NA,NA,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
2022/23,LG1663_22,"""4325""",guichenoti,B_28,NA,OM_7,EG1663,CL451_22,E002_M/E006_M,2/12/2022,0.152,8.67,4.72,6/1/2023,0.135,20,27,15/2/2023,0.313,25,40,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15
2022/23,LG1664_22,"""0034""",guichenoti,A_28,NA,OM_7,EG1664,CL451_22,E002_M/E006_M,2/12/2022,0.15,9.53,4.39,6/1/2023,0.131,19,26,15/2/2023,0.311,25,39,NA,ALIVE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15
2022/23,LG1665_22,"""1220""",guichenoti,A_23,NA,OM_5,EG1665,CL452_22,E003_M/E005_M,2/12/2022,0.173,7.85,5.86,25/1/2023,NA,NA,NA,8/2/2023,0.211,23,31,NA,ALIVE,1,Might be a clutch of 3 and clutch of 1.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
