bd_liz_id,process_researcher,imgj_researcher,liz_hatch_date,bd_date,bd_mass,bd_hwid,bd_svl,bd_tail,bd_hlen,egg_incub_temp,liz_status,process_notes,dup_check_serial,dup_check
ld0239,FK,CW,11/12/2016,01-22-2017,0.201,3.23,21.81,27.75,4.99,23,DEAD,,ld023942757,Original
ld0239,JC,CW,11/12/2016,2/6/2017,0.194,3.255,23.28,30.368,4.71,23,DEAD,,ld023942772,Original
ld0239,JC,CW,11/12/2016,02-23-2017,0.233,3.26,23.53,29.78,5.12,23,DEAD,,ld023942789,Original
ld0239,JC,CW,11/12/2016,03-23-2017,0.267,3.31,22.72,33.1,5.25,23,DEAD,,ld023942817,Original
ld0239,JC,CW,11/12/2016,04-18-2017,0.316,3.54,26.51,35.19,5.3,23,DEAD,,ld023942843,Original
ld0239,FK,CW,11/12/2016,05-19-2017,0.376,3.57,26.53,36.11,5.63,23,DEAD,,ld023942874,Original
ld0239,FK,CW,11/12/2016,07-20-2017,0.394,3.42,26,,5.65,23,DEAD,,ld023942936,Original
ld0239,FK,CW,11/12/2016,09-15-2017,0.386,4,28.5,,5.62,23,DEAD,,ld023942993,Original
ld0239,FK,CW,11/12/2016,11-14-2017,0.527,3.96,30,,5.83,23,DEAD,,ld023943053,Original
ld0239,FK,CW,11/12/2016,01-15-2018,0.579,4.06,30,,5.81,23,DEAD,,ld023943115,Original
ld0239,FK,CW,11/12/2016,3/6/2018,0.548,4.04,31.5,,6.26,23,DEAD,,ld023943165,Original
ld0240,FK,CW,13/12/2016,12-13-2016,0.105,2.927,18.817,22.403,4.02,29,DEAD,,ld024042717,Original
ld0240,FK,CW,13/12/2016,12-29-2016,0.106,2.753,19.4,22.636,4.16,29,DEAD,,ld024042733,Original
ld0240,JC,CW,13/12/2016,1/11/2017,0.172,2.9,20.61,23.84,4.34,29,DEAD,,ld024042746,Original
ld0240,FK,CW,13/12/2016,01-25-2017,0.18,3.04,21.22,27.34,4.32,29,DEAD,,ld024042760,Original
ld0240,JC,CW,13/12/2016,2/8/2017,0.195,3.155,21.986,29.627,4.69,29,DEAD,,ld024042774,Original
ld0240,JC,CW,13/12/2016,02-23-2017,0.282,,,,4.81,29,DEAD,,ld024042789,Original
ld0240,JC,CW,13/12/2016,03-23-2017,0.3,3.69,24.47,33.77,5.24,29,DEAD,,ld024042817,Original
ld0240,JC,CW,13/12/2016,04-18-2017,0.291,3.56,25.87,35.83,5.06,29,DEAD,,ld024042843,Original
ld0240,FK,CW,13/12/2016,05-19-2017,0.306,3.56,25.89,38.63,5.03,29,DEAD,,ld024042874,Original
ld0240,FK,CW,13/12/2016,07-20-2017,0.308,3.27,26.5,,5.05,29,DEAD,,ld024042936,Original
ld0241,FK,CW,13/12/2016,12-13-2016,0.118,2.834,18.041,22.317,4.25,29,DEAD,,ld024142717,Original
ld0241,FK,CW,13/12/2016,12-29-2016,0.124,2.991,18.104,23.936,4.38,29,DEAD,,ld024142733,Original
ld0241,JC,CW,13/12/2016,1/11/2017,0.159,3.04,19.86,25.06,4.36,29,DEAD,,ld024142746,Original
ld0241,FK,CW,13/12/2016,01-25-2017,0.189,3.19,21.01,26.87,4.66,29,DEAD,,ld024142760,Original
ld0241,JC,CW,13/12/2016,2/8/2017,0.201,3.328,21.478,28.215,4.5,29,DEAD,,ld024142774,Original
ld0241,JC,CW,13/12/2016,02-23-2017,0.223,3.15,22.75,28.66,4.83,29,DEAD,,ld024142789,Original
ld0241,JC,CW,13/12/2016,03-23-2017,0.288,3.38,24.13,31.27,5.22,29,DEAD,,ld024142817,Original
ld0241,JC,CW,13/12/2016,04-18-2017,0.275,3.53,23.6,33.41,5.37,29,DEAD,,ld024142843,Original
ld0241,FK,CW,13/12/2016,05-19-2017,0.319,3.54,25.73,34.66,5.17,29,DEAD,,ld024142874,Original
ld0241,FK,CW,13/12/2016,07-20-2017,0.351,3.64,25.5,,5.29,29,DEAD,,ld024142936,Original
ld0241,FK,CW,13/12/2016,09-15-2017,0.343,3.58,25.5,,5.36,29,DEAD,,ld024142993,Original
ld0241,FK,CW,13/12/2016,11/7/2017,0.482,3.8,28,,4.9,29,DEAD,,ld024143046,Original
ld0241,FK,CW,13/12/2016,11/7/2017,0.475,3.52,28,,5.69,29,DEAD,,ld024143046,Duplicate
ld0241,FK,CW,13/12/2016,01-15-2018,0.54,3.66,29,,5.7,29,DEAD,,ld024143115,Original
ld0241,FK,CW,13/12/2016,01-15-2018,0.538,3.89,29,,5.7,29,DEAD,,ld024143115,Duplicate
ld0241,FK,CW,13/12/2016,3/6/2018,0.446,3.74,30,,6.06,29,DEAD,,ld024143165,Original
ld0242,DN,CW,14/12/2016,12-14-2016,0.106,3.016,16.216,24.778,4.94,29,ALIVE,,ld024242718,Original
ld0242,FK,CW,14/12/2016,12-29-2016,0.114,2.864,18.209,21.532,4.25,29,ALIVE,,ld024242733,Original
ld0242,JC,CW,14/12/2016,1/11/2017,0.149,2.9,19.71,23.36,4.68,29,ALIVE,,ld024242746,Original
ld0242,FK,CW,14/12/2016,01-25-2017,0.159,3.02,20.73,26.47,4.34,29,ALIVE,,ld024242760,Original
ld0242,JC,CW,14/12/2016,2/8/2017,0.189,3.2,21.68,28.395,4.66,29,ALIVE,,ld024242774,Original
ld0242,JC,CW,14/12/2016,02-23-2017,0.184,3.21,22.7,30.19,4.62,29,ALIVE,,ld024242789,Original
ld0242,JC,CW,14/12/2016,03-23-2017,0.234,3.23,22.39,31.8,4.97,29,ALIVE,,ld024242817,Original
ld0242,JC,CW,14/12/2016,04-18-2017,0.254,3.41,24.58,34.35,5.24,29,ALIVE,,ld024242843,Original
ld0242,FK,CW,14/12/2016,05-19-2017,0.302,3.52,23.89,34.5,4.95,29,ALIVE,,ld024242874,Original
ld0242,FK,CW,14/12/2016,07-20-2017,0.302,3.34,25.5,,5.16,29,ALIVE,,ld024242936,Original
ld0242,FK,CW,14/12/2016,09-15-2017,0.271,3.59,25.5,,5.44,29,ALIVE,,ld024242993,Original
ld0242,FK,CW,14/12/2016,11-14-2017,0.404,3.9,28,,5.27,29,ALIVE,,ld024243053,Original
ld0242,FK,CW,14/12/2016,01-15-2018,0.465,3.63,29,,5.42,29,ALIVE,,ld024243115,Original
ld0242,FK,CW,14/12/2016,3/6/2018,0.387,3.61,28.5,,5.53,29,ALIVE,,ld024243165,Original
ld0242,FK,CW,14/12/2016,06-21-2018,0.587,3.97,31,,5.87,29,ALIVE,,ld024243272,Original
ld0242,FK,CW,14/12/2016,06-21-2018,0.587,,31,,,29,ALIVE,,ld024243272,Duplicate
ld0242,TF,CW,14/12/2016,07-31-2018,0.688,,31,,,29,ALIVE,,ld024243312,Original
ld0243,DN,CW,14/12/2016,12-14-2016,0.129,3.092,18.045,27.127,4.55,29,ALIVE,,ld024342718,Original
ld0243,FK,CW,14/12/2016,12-29-2016,0.139,2.984,19.483,24.154,4.16,29,ALIVE,,ld024342733,Original
ld0243,JC,CW,14/12/2016,1/11/2017,0.156,3.1,20.31,24.34,4.48,29,ALIVE,,ld024342746,Original
ld0243,FK,CW,14/12/2016,01-25-2017,0.182,3.02,21,26.06,4.52,29,ALIVE,,ld024342760,Original
ld0243,JC,CW,14/12/2016,2/8/2017,0.209,3.213,22.408,28.253,4.75,29,ALIVE,,ld024342774,Original
ld0243,JC,CW,14/12/2016,02-23-2017,0.214,3.28,21.34,29.38,4.86,29,ALIVE,,ld024342789,Original
ld0243,JC,CW,14/12/2016,03-23-2017,0.272,3.51,23.82,32.16,5.02,29,ALIVE,,ld024342817,Original
ld0243,JC,CW,14/12/2016,04-18-2017,0.319,3.52,26.63,34.33,5.39,29,ALIVE,,ld024342843,Original
ld0243,FK,CW,14/12/2016,05-19-2017,0.351,3.67,26.61,37.48,5.29,29,ALIVE,,ld024342874,Original
ld0243,FK,CW,14/12/2016,07-20-2017,0.371,3.54,27,,5.48,29,ALIVE,,ld024342936,Original
ld0243,FK,CW,14/12/2016,09-15-2017,0.34,3.57,28,,5.63,29,ALIVE,,ld024342993,Original
ld0243,FK,CW,14/12/2016,11-14-2017,0.467,3.85,29,,5.48,29,ALIVE,,ld024343053,Original
ld0243,FK,CW,14/12/2016,01-15-2018,0.521,3.84,30,,5.71,29,ALIVE,,ld024343115,Original
ld0243,FK,CW,14/12/2016,3/6/2018,0.466,3.69,30,,5.8,29,ALIVE,,ld024343165,Original
ld0243,FK,CW,14/12/2016,06-21-2018,0.64,3.9,32,,6.02,29,ALIVE,,ld024343272,Original
ld0243,FK,CW,14/12/2016,06-21-2018,0.64,,32,,,29,ALIVE,,ld024343272,Duplicate
ld0244,DN,CW,14/12/2016,12-14-2016,0.131,2.926,17.705,24.208,4.86,29,ALIVE,,ld024442718,Original
ld0244,FK,CW,14/12/2016,12-29-2016,0.124,3.176,18.881,21.429,4.35,29,ALIVE,,ld024442733,Original
ld0244,JC,CW,14/12/2016,1/11/2017,0.172,3.12,20.17,23.24,4.62,29,ALIVE,,ld024442746,Original
ld0244,FK,CW,14/12/2016,01-19-2017,0.155,,,,4.33,29,ALIVE,,ld024442754,Original
ld0244,FK,CW,14/12/2016,01-25-2017,0.177,3.19,20.64,25.61,4.71,29,ALIVE,,ld024442760,Original
ld0244,JC,CW,14/12/2016,2/8/2017,0.196,3.233,20.713,26.354,4.98,29,ALIVE,,ld024442774,Original
ld0244,JC,CW,14/12/2016,02-23-2017,0.222,3.38,21.97,30.14,4.68,29,ALIVE,,ld024442789,Original
ld0244,JC,CW,14/12/2016,02-23-2017,0.228,,,,4.75,29,ALIVE,,ld024442789,Duplicate
ld0244,JC,CW,14/12/2016,03-23-2017,0.223,3.29,21.88,20.82,5.19,29,ALIVE,,ld024442817,Original
ld0244,JC,CW,14/12/2016,04-18-2017,0.273,3.55,,,5.42,29,ALIVE,,ld024442843,Original
ld0244,FK,CW,14/12/2016,05-19-2017,0.317,3.53,24.87,26.7,5.18,29,ALIVE,,ld024442874,Original
ld0244,FK,CW,14/12/2016,07-20-2017,0.356,3.52,24.5,,5.32,29,ALIVE,,ld024442936,Original
ld0244,FK,CW,14/12/2016,09-15-2017,0.331,3.49,25,,5.39,29,ALIVE,,ld024442993,Original
ld0244,FK,CW,14/12/2016,11-14-2017,0.498,3.48,29,,5.29,29,ALIVE,,ld024443053,Original
ld0244,FK,CW,14/12/2016,01-15-2018,0.49,3.44,28,,5.72,29,ALIVE,,ld024443115,Original
ld0244,FK,CW,14/12/2016,3/6/2018,0.425,3.74,28,,5.85,29,ALIVE,,ld024443165,Original
ld0244,FK,CW,14/12/2016,06-21-2018,0.594,3.85,29,,5.83,29,ALIVE,,ld024443272,Original
ld0244,FK,CW,14/12/2016,06-21-2018,0.594,,29,,,29,ALIVE,,ld024443272,Duplicate
ld0244,TF,CW,14/12/2016,07-31-2018,0.979,,35,,,29,ALIVE,,ld024443312,Original
ld0245,BS,CW,14/12/2016,12-14-2016,0.1,2.823,17.963,21.303,4.22,29,DEAD,,ld024542718,Original
ld0245,FK,CW,14/12/2016,12-29-2016,0.105,2.904,19.427,22.281,4.28,29,DEAD,,ld024542733,Original
ld0245,JC,CW,14/12/2016,1/11/2017,0.135,2.94,18.91,18.71,4.46,29,DEAD,,ld024542746,Original
ld0245,FK,CW,14/12/2016,01-25-2017,0.143,2.96,19.23,21.77,4.21,29,DEAD,,ld024542760,Original
ld0245,JC,CW,14/12/2016,2/8/2017,0.174,3.326,20.381,23.39,4.44,29,DEAD,,ld024542774,Original
ld0245,JC,CW,14/12/2016,02-23-2017,0.199,3.09,20.97,24.46,4.67,29,DEAD,,ld024542789,Original
ld0245,JC,CW,14/12/2016,03-23-2017,0.267,3.13,22.61,28.01,4.66,29,DEAD,,ld024542817,Original
ld0245,JC,CW,14/12/2016,04-18-2017,0.288,3.31,25.81,29.36,5.22,29,DEAD,,ld024542843,Original
ld0245,FK,CW,14/12/2016,05-19-2017,0.289,3.35,24.51,35.3,5.02,29,DEAD,,ld024542874,Original
ld0245,FK,CW,14/12/2016,07-20-2017,0.283,3.35,24,,4.99,29,DEAD,,ld024542936,Original
ld0245,FK,CW,14/12/2016,09-15-2017,0.246,3.51,24,,4.93,29,DEAD,,ld024542993,Original
ld0245,FK,CW,14/12/2016,11/7/2017,0.333,0.352,25,,4.93,29,DEAD,,ld024543046,Original
ld0245,FK,CW,14/12/2016,11/7/2017,0.334,3.6,25,,4.92,29,DEAD,,ld024543046,Duplicate
ld0245,FK,CW,14/12/2016,01-15-2018,0.304,3.47,25,,5.23,29,DEAD,,ld024543115,Original
ld0245,FK,CW,14/12/2016,3/6/2018,0.314,3.71,26,,5.02,29,DEAD,,ld024543165,Original
ld0246,DN,CW,15/12/2016,12-15-2016,0.149,3.091,19.192,25.475,4.64,29,DEAD,,ld024642719,Original
ld0246,FK,CW,15/12/2016,12-29-2016,0.12,3.004,18.461,25.188,4.45,29,DEAD,,ld024642733,Original
ld0246,JC,CW,15/12/2016,01-13-2017,0.185,3.01,20.2,25.09,4.43,29,DEAD,,ld024642748,Original
ld0246,FK,CW,15/12/2016,01-19-2017,0.171,3.04,20.16,26.62,4.68,29,DEAD,,ld024642754,Original
ld0246,FK,CW,15/12/2016,01-27-2017,0.187,3.15,21.06,27.12,4.44,29,DEAD,,ld024642762,Original
ld0246,JC,CW,15/12/2016,2/10/2017,0.211,3.415,21.93,28.882,4.53,29,DEAD,,ld024642776,Original
ld0246,JC,CW,15/12/2016,02-23-2017,0.199,3.27,20.18,30.06,4.97,29,DEAD,,ld024642789,Original
ld0246,JC,CW,15/12/2016,03-23-2017,0.274,3.47,23.2,31.13,4.04,29,DEAD,,ld024642817,Original
ld0246,JC,CW,15/12/2016,04-18-2017,0.264,3.56,23.84,32.93,5.08,29,DEAD,,ld024642843,Original
ld0246,FK,CW,15/12/2016,05-19-2017,0.3,3.64,24.85,33.39,5.33,29,DEAD,,ld024642874,Original
ld0246,FK,CW,15/12/2016,07-20-2017,0.33,3.26,25,,4.96,29,DEAD,,ld024642936,Original
ld0246,FK,CW,15/12/2016,09-15-2017,0.297,3.73,25,,5.62,29,DEAD,,ld024642993,Original
ld0246,FK,CW,15/12/2016,09-15-2017,0.29,3.41,25,,5.15,29,DEAD,,ld024642993,Duplicate
ld0246,FK,CW,15/12/2016,11/7/2017,0.412,3.58,27,,5.39,29,DEAD,,ld024643046,Original
ld0246,FK,CW,15/12/2016,11/7/2017,0.406,3.28,26,,4.57,29,DEAD,,ld024643046,Duplicate
ld0246,FK,CW,15/12/2016,01-15-2018,0.374,3.68,27,,5.43,29,DEAD,,ld024643115,Original
ld0246,FK,CW,15/12/2016,3/6/2018,0.384,3.86,27,,5.43,29,DEAD,,ld024643165,Original
ld0247,DN,CW,16/12/2016,12-16-2016,0.111,3.046,17.346,24.441,4.27,29,DEAD,,ld024742720,Original
ld0247,FK,CW,16/12/2016,12-29-2016,0.126,2.918,19.016,20.521,4.32,29,DEAD,,ld024742733,Original
ld0247,JC,CW,16/12/2016,01-13-2017,0.192,3.04,20.68,24.25,4.8,29,DEAD,,ld024742748,Original
ld0247,FK,CW,16/12/2016,01-19-2017,0.211,3.1,21.93,25.91,4.45,29,DEAD,,ld024742754,Original
ld0247,FK,CW,16/12/2016,01-27-2017,0.21,3.12,22.65,27.67,4.7,29,DEAD,,ld024742762,Original
ld0247,JC,CW,16/12/2016,2/10/2017,0.248,3.278,22.577,29.772,5.4,29,DEAD,,ld024742776,Original
ld0247,JC,CW,16/12/2016,02-23-2017,0.255,3.64,24.13,30.59,4.93,29,DEAD,,ld024742789,Original
ld0247,JC,CW,16/12/2016,03-23-2017,0.354,3.35,25.47,34.05,4.95,29,DEAD,,ld024742817,Original
ld0247,JC,CW,16/12/2016,04-18-2017,0.322,3.35,25.79,35.66,5.36,29,DEAD,,ld024742843,Original
ld0247,FK,CW,16/12/2016,05-19-2017,0.346,3.49,26.15,35.85,4.89,29,DEAD,,ld024742874,Original
ld0247,FK,CW,16/12/2016,07-20-2017,0.367,3.65,27,,5.38,29,DEAD,,ld024742936,Original
ld0247,FK,CW,16/12/2016,09-15-2017,0.348,3.73,27,,5.49,29,DEAD,,ld024742993,Original
ld0248,DN,CW,16/12/2016,12-16-2016,0.123,3.141,17.072,25.148,4.59,29,DEAD,,ld024842720,Original
ld0248,FK,CW,16/12/2016,12-29-2016,0.136,3.028,18.788,21.613,4.48,29,DEAD,,ld024842733,Original
ld0248,JC,CW,16/12/2016,01-13-2017,0.188,3.17,20.26,25.84,4.59,29,DEAD,,ld024842748,Original
ld0248,FK,CW,16/12/2016,01-19-2017,0.191,3.1,20.2,26.99,4.17,29,DEAD,,ld024842754,Original
ld0248,FK,CW,16/12/2016,01-27-2017,0.191,3.25,20.43,26.26,4.61,29,DEAD,,ld024842762,Original
ld0248,JC,CW,16/12/2016,2/10/2017,0.212,3.496,21.295,28.221,4.72,29,DEAD,,ld024842776,Original
ld0248,JC,CW,16/12/2016,02-23-2017,0.234,3.24,21.45,28.78,4.33,29,DEAD,,ld024842789,Original
ld0248,JC,CW,16/12/2016,03-23-2017,0.284,3.24,22.66,30.62,4.64,29,DEAD,,ld024842817,Original
ld0248,JC,CW,16/12/2016,04-18-2017,0.276,3.33,22.65,34.58,5.31,29,DEAD,,ld024842843,Original
ld0248,FK,CW,16/12/2016,05-19-2017,0.346,3.83,24.79,36.03,5.25,29,DEAD,,ld024842874,Original
ld0248,FK,CW,16/12/2016,07-20-2017,0.357,3.47,25,,5.29,29,DEAD,,ld024842936,Original
ld0248,FK,CW,16/12/2016,09-15-2017,0.275,3.55,25,,5.56,29,DEAD,,ld024842993,Original
ld0248,FK,CW,16/12/2016,09-15-2017,0.267,3.57,25.5,,5.37,29,DEAD,,ld024842993,Duplicate
ld0248,FK,CW,16/12/2016,11/7/2017,0.305,3.6,27,,5.27,29,DEAD,,ld024843046,Original
ld0248,FK,CW,16/12/2016,11/7/2017,0.313,3.66,26,,5.49,29,DEAD,,ld024843046,Duplicate
ld0248,FK,CW,16/12/2016,01-15-2018,0.341,3.7,26,,5.43,29,DEAD,,ld024843115,Original
ld0248,FK,CW,16/12/2016,3/6/2018,0.344,3.63,27,,5.51,29,DEAD,,ld024843165,Original
ld0249,DN,CW,17/12/2016,12-17-2016,0.119,3.182,19.414,23.288,4.49,29,DEAD,,ld024942721,Original
ld0249,FK,CW,17/12/2016,12-29-2016,0.135,2.882,19.284,23.017,4.35,29,DEAD,,ld024942733,Original
ld0249,JC,CW,17/12/2016,01-13-2017,0.194,3.13,20.81,24.12,4.61,29,DEAD,,ld024942748,Original
ld0249,FK,CW,17/12/2016,01-19-2017,0.214,3.08,21.5,25.52,4.52,29,DEAD,,ld024942754,Original
ld0249,FK,CW,17/12/2016,01-27-2017,0.204,3.37,22.36,28.15,4.45,29,DEAD,,ld024942762,Original
ld0249,JC,CW,17/12/2016,2/10/2017,0.233,3.333,22.784,30.001,4.85,29,DEAD,,ld024942776,Original
ld0249,JC,CW,17/12/2016,02-23-2017,0.235,3.36,23.84,29.83,4.62,29,DEAD,,ld024942789,Original
ld0249,JC,CW,17/12/2016,03-23-2017,0.259,3.58,23.73,31.67,5.32,29,DEAD,,ld024942817,Original
ld0249,JC,CW,17/12/2016,04-18-2017,0.296,3.38,25.14,32.8,5.29,29,DEAD,,ld024942843,Original
ld0249,FK,CW,17/12/2016,05-19-2017,0.325,3.48,25.22,34.38,5.21,29,DEAD,,ld024942874,Original
ld0249,FK,CW,17/12/2016,07-20-2017,0.4,3.55,26.5,,5.47,29,DEAD,,ld024942936,Original
ld0249,FK,CW,17/12/2016,09-15-2017,0.338,3.61,28,,5.8,29,DEAD,,ld024942993,Original
ld0249,FK,CW,17/12/2016,11/7/2017,0.42,3.64,27,,4.72,29,DEAD,,ld024943046,Original
ld0249,FK,CW,17/12/2016,01-15-2018,0.397,3.57,28.5,,5.5,29,DEAD,,ld024943115,Original
ld0249,FK,CW,17/12/2016,3/6/2018,0.395,3.76,28,,5.5,29,DEAD,,ld024943165,Original
ld0249,FK,CW,17/12/2016,3/6/2018,0.394,3.6,28,,5.4,29,DEAD,,ld024943165,Duplicate
ld0250,DN,CW,17/12/2016,12-17-2016,0.107,2.934,18.043,20.864,4.61,23,ALIVE,,ld025042721,Original
ld0250,FK,CW,17/12/2016,12-29-2016,0.111,3.074,19.014,15.827,4.31,23,ALIVE,,ld025042733,Original
ld0250,JC,CW,17/12/2016,01-13-2017,0.163,3.19,20.45,17.18,4.74,23,ALIVE,,ld025042748,Original
ld0250,FK,CW,17/12/2016,01-19-2017,0.15,3.17,19.6,18.24,4.75,23,ALIVE,,ld025042754,Original
ld0250,FK,CW,17/12/2016,01-27-2017,0.17,3.19,20.56,19.5,4.5,23,ALIVE,,ld025042762,Original
ld0250,JC,CW,17/12/2016,2/10/2017,0.179,3.341,21.83,20.384,4.54,23,ALIVE,,ld025042776,Original
ld0250,JC,CW,17/12/2016,02-23-2017,0.191,3.23,20.03,21.55,4.67,23,ALIVE,,ld025042789,Original
ld0250,JC,CW,17/12/2016,03-23-2017,0.262,3.4,22.78,23.09,4.66,23,ALIVE,,ld025042817,Original
ld0250,JC,CW,17/12/2016,04-18-2017,0.256,3.42,22.96,24.03,5.16,23,ALIVE,,ld025042843,Original
ld0250,FK,CW,17/12/2016,05-19-2017,0.279,3.47,25.29,24.64,5.24,23,ALIVE,,ld025042874,Original
ld0250,FK,CW,17/12/2016,07-20-2017,0.338,3.34,26,,5.25,23,ALIVE,,ld025042936,Original
ld0250,FK,CW,17/12/2016,09-15-2017,0.271,3.4,25.5,,5.28,23,ALIVE,,ld025042993,Original
ld0250,FK,CW,17/12/2016,11-14-2017,0.41,3.61,28,,5.36,23,ALIVE,,ld025043053,Original
ld0250,FK,CW,17/12/2016,01-15-2018,0.471,3.9,29,,5.86,23,ALIVE,,ld025043115,Original
ld0250,FK,CW,17/12/2016,3/6/2018,0.429,3.51,30,,5.63,23,ALIVE,,ld025043165,Original
ld0250,FK,CW,17/12/2016,06-21-2018,0.672,3.65,31,,6.1,23,ALIVE,,ld025043272,Original
ld0250,FK,CW,17/12/2016,06-21-2018,0.672,,31,,,23,ALIVE,,ld025043272,Duplicate
ld0250,TF,CW,17/12/2016,07-31-2018,0.849,,32,,,23,ALIVE,,ld025043312,Original
ld0251,DN,CW,17/12/2016,12-17-2016,0.089,2.694,15.262,19.46,3.8,29,DEAD,,ld025142721,Original
ld0251,FK,CW,17/12/2016,12-29-2016,0.092,2.763,17.518,15.148,3.9,29,DEAD,,ld025142733,Original
ld0251,JC,CW,17/12/2016,01-13-2017,0.164,2.98,19.45,20.44,4.21,29,DEAD,,ld025142748,Original
ld0251,FK,CW,17/12/2016,01-19-2017,0.164,2.91,19.52,21.29,3.95,29,DEAD,,ld025142754,Original
ld0251,FK,CW,17/12/2016,01-27-2017,0.17,2.96,20.33,23.34,3.93,29,DEAD,,ld025142762,Original
ld0251,JC,CW,17/12/2016,2/10/2017,0.189,3.144,21.229,24.405,4.42,29,DEAD,,ld025142776,Original
ld0251,JC,CW,17/12/2016,02-23-2017,0.2,3.01,20.88,26.42,4.55,29,DEAD,,ld025142789,Original
ld0251,JC,CW,17/12/2016,03-23-2017,0.237,3.2,23.66,28.42,4.88,29,DEAD,,ld025142817,Original
ld0251,JC,CW,17/12/2016,04-18-2017,0.266,3.17,22.54,28.2,4.77,29,DEAD,,ld025142843,Original
ld0252,DN,CW,17/12/2016,12-17-2016,0.108,3.16,18.505,22.048,4.24,29,DEAD,,ld025242721,Original
ld0252,FK,CW,17/12/2016,12-29-2016,0.114,3.209,18.758,18.527,4.3,29,DEAD,,ld025242733,Original
ld0252,JC,CW,17/12/2016,01-13-2017,0.159,3.3,20.27,21.79,4.42,29,DEAD,,ld025242748,Original
ld0252,FK,CW,17/12/2016,01-19-2017,0.177,3.14,20.8,25.37,4.48,29,DEAD,,ld025242754,Original
ld0252,FK,CW,17/12/2016,01-27-2017,0.193,3.29,21.28,27.04,4.5,29,DEAD,,ld025242762,Original
ld0252,JC,CW,17/12/2016,2/10/2017,0.207,3.249,21.968,28.929,4.89,29,DEAD,,ld025242776,Original
ld0252,JC,CW,17/12/2016,02-23-2017,0.209,3.23,22.09,30.1,4.74,29,DEAD,,ld025242789,Original
ld0252,JC,CW,17/12/2016,03-23-2017,0.273,3.47,23.79,30.11,5,29,DEAD,,ld025242817,Original
ld0252,JC,CW,17/12/2016,04-18-2017,0.255,3.33,22.64,32.84,5.18,29,DEAD,,ld025242843,Original
ld0252,FK,CW,17/12/2016,05-19-2017,0.281,3.74,25.4,32.95,5.17,29,DEAD,,ld025242874,Original
ld0252,FK,CW,17/12/2016,07-20-2017,0.3,3.36,25,,5.25,29,DEAD,,ld025242936,Original
ld0252,FK,CW,17/12/2016,09-15-2017,0.269,3.47,25,,5.48,29,DEAD,,ld025242993,Original
ld0252,FK,CW,17/12/2016,11/7/2017,0.38,3.52,26.5,,5.42,29,DEAD,,ld025243046,Original
ld0252,FK,CW,17/12/2016,01-15-2018,0.408,3.63,28,,5.45,29,DEAD,,ld025243115,Original
ld0253,DN,CW,18/12/2016,12-18-2016,0.114,2.944,16.499,22.087,4.18,29,DEAD,,ld025342722,Original
ld0253,JC,CW,18/12/2016,1/2/2017,0.133,3.26,19.3,18.62,4.61,29,DEAD,,ld025342737,Original
ld0253,JC,CW,18/12/2016,01-16-2017,0.15,3.14,21.03,21.15,4.55,29,DEAD,,ld025342751,Original
ld0253,JC,CW,18/12/2016,02-23-2017,0.205,3.28,21.89,26.02,4.49,29,DEAD,,ld025342789,Original
ld0253,JC,CW,18/12/2016,03-23-2017,0.235,3.41,22.72,27.07,5.05,29,DEAD,,ld025342817,Original
ld0253,JC,CW,18/12/2016,04-18-2017,0.249,3.53,22.78,28.41,4.99,29,DEAD,,ld025342843,Original
ld0253,FK,CW,18/12/2016,05-19-2017,0.298,3.68,25.52,30.57,5.23,29,DEAD,,ld025342874,Original
ld0253,FK,CW,18/12/2016,07-20-2017,0.319,3.27,25.5,,5.21,29,DEAD,,ld025342936,Original
ld0253,FK,CW,18/12/2016,09-15-2017,0.277,3.47,26,,5.28,29,DEAD,,ld025342993,Original
ld0253,FK,CW,18/12/2016,11-14-2017,0.458,3.57,29.5,,5.48,29,DEAD,,ld025343053,Original
ld0253,FK,CW,18/12/2016,01-15-2018,0.5,3.82,31,,5.72,29,DEAD,,ld025343115,Original
ld0253,FK,CW,18/12/2016,3/6/2018,0.491,3.72,31,,5.91,29,DEAD,,ld025343165,Original
ld0253,TF,CW,18/12/2016,07-31-2018,0.679,,31,,,29,DEAD,,ld025343312,Original
ld0254,BS,CW,19/12/2016,12-19-2016,0.122,3.119,18.806,23.83,4.2,23,ALIVE,,ld025442723,Original
ld0254,JC,CW,19/12/2016,1/2/2017,0.14,2.98,20.16,24.24,4.42,23,ALIVE,,ld025442737,Original
ld0254,JC,CW,19/12/2016,01-16-2017,0.146,3.15,20.97,25.67,4.69,23,ALIVE,,ld025442751,Original
ld0254,JC,CW,19/12/2016,02-23-2017,0.207,3.18,22.17,30.07,4.66,23,ALIVE,,ld025442789,Original
ld0254,JC,CW,19/12/2016,03-23-2017,0.225,3.23,24.01,31.12,5.18,23,ALIVE,,ld025442817,Original
ld0254,JC,CW,19/12/2016,04-18-2017,0.265,3.6,24.44,32.78,5.4,23,ALIVE,,ld025442843,Original
ld0254,FK,CW,19/12/2016,05-19-2017,0.304,3.58,26.18,35.79,5.25,23,ALIVE,,ld025442874,Original
ld0254,FK,CW,19/12/2016,07-21-2017,0.339,3.35,26.5,,5.64,23,ALIVE,,ld025442937,Original
ld0254,FK,CW,19/12/2016,09-15-2017,0.288,3.55,26.5,,5.55,23,ALIVE,,ld025442993,Original
